Title,ASIN,Stars,Review,Price
"Soundcore By Anker R50i NC True Wireless Earbuds 10mm Drivers with Big Bass, Bluetooth 5.3, 45H Playtime, IP54, AI Clear Calls with 4 Mics, 22 Preset EQs via App-Black, 18 Months Warranty",B0D6BPY3SC,5.0,اكسلنت,"1,264"
"Soundcore By Anker R50i NC True Wireless Earbuds 10mm Drivers with Big Bass, Bluetooth 5.3, 45H Playtime, IP54, AI Clear Calls with 4 Mics, 22 Preset EQs via App-Black, 18 Months Warranty",B0D6BPY3SC,5.0,انص بيها ١٠٠٪,"1,264"
"Soundcore By Anker R50i NC True Wireless Earbuds 10mm Drivers with Big Bass, Bluetooth 5.3, 45H Playtime, IP54, AI Clear Calls with 4 Mics, 22 Preset EQs via App-Black, 18 Months Warranty",B0D6BPY3SC,3.0,صوتها جميل لكن العزل بتعها ضعيف جدا يكاد يكون معدووم,"1,264"
"Soundcore By Anker R50i NC True Wireless Earbuds 10mm Drivers with Big Bass, Bluetooth 5.3, 45H Playtime, IP54, AI Clear Calls with 4 Mics, 22 Preset EQs via App-Black, 18 Months Warranty",B0D6BPY3SC,5.0,سماعه ممتازه وعزل الصوت والبيس فيها وايق,"1,264"
"Soundcore By Anker R50i NC True Wireless Earbuds 10mm Drivers with Big Bass, Bluetooth 5.3, 45H Playtime, IP54, AI Clear Calls with 4 Mics, 22 Preset EQs via App-Black, 18 Months Warranty",B0D6BPY3SC,3.0,ممتاز جداً لكن مع الوقت الباب بيضعف و البوكس بيفتح لوحده لو انت ماشي و معلقه في البنطلون و بسبب الموضوع ده وقع مني فرده منهم,"1,264"
"Soundcore By Anker R50i NC True Wireless Earbuds 10mm Drivers with Big Bass, Bluetooth 5.3, 45H Playtime, IP54, AI Clear Calls with 4 Mics, 22 Preset EQs via App-Black, 18 Months Warranty",B0D6BPY3SC,3.0,"العزل بتاعها كويس جدا مقابل السعر .
الصوت مش حلو اوي وواطي .
المايكات تاخد نجمه واحده.","1,264"
"Soundcore By Anker R50i NC True Wireless Earbuds 10mm Drivers with Big Bass, Bluetooth 5.3, 45H Playtime, IP54, AI Clear Calls with 4 Mics, 22 Preset EQs via App-Black, 18 Months Warranty",B0D6BPY3SC,3.0,"حلوه
بس العزل مش احسن حاجه والمايك اديله ٦٠٪","1,264"
"Soundcore By Anker R50i NC True Wireless Earbuds 10mm Drivers with Big Bass, Bluetooth 5.3, 45H Playtime, IP54, AI Clear Calls with 4 Mics, 22 Preset EQs via App-Black, 18 Months Warranty",B0D6BPY3SC,5.0,سمعات جيده جدا وخامات ممتازه وبطاريه جيده ك كم,"1,264"
"Soundcore By Anker R50i NC True Wireless Earbuds 10mm Drivers with Big Bass, Bluetooth 5.3, 45H Playtime, IP54, AI Clear Calls with 4 Mics, 22 Preset EQs via App-Black, 18 Months Warranty",B0D6BPY3SC,3.0,الصوت كويس جدا المايك سئ سئ سئ للغايه,"1,264"
"Soundcore By Anker R50i NC True Wireless Earbuds 10mm Drivers with Big Bass, Bluetooth 5.3, 45H Playtime, IP54, AI Clear Calls with 4 Mics, 22 Preset EQs via App-Black, 18 Months Warranty",B0D6BPY3SC,4.0,سعر مقابل قيمة سماعات جيده جدا,"1,264"
"Soundcore By Anker R50i NC True Wireless Earbuds 10mm Drivers with Big Bass, Bluetooth 5.3, 45H Playtime, IP54, AI Clear Calls with 4 Mics, 22 Preset EQs via App-Black, 18 Months Warranty",B0D6BPY3SC,5.0,"رائعة في الاستخدام اليومي
مشكلتها الوحيدة العزل ضعيف مع الهواء","1,264"
"Soundcore By Anker R50i NC True Wireless Earbuds 10mm Drivers with Big Bass, Bluetooth 5.3, 45H Playtime, IP54, AI Clear Calls with 4 Mics, 22 Preset EQs via App-Black, 18 Months Warranty",B0D6BPY3SC,3.0,المنتج جيد جدا في صوت الموسيقى لكن صوت الاتصال ضعيف جدا,"1,264"
"Soundcore By Anker R50i NC True Wireless Earbuds 10mm Drivers with Big Bass, Bluetooth 5.3, 45H Playtime, IP54, AI Clear Calls with 4 Mics, 22 Preset EQs via App-Black, 18 Months Warranty",B0D6BPY3SC,3.0,"سماعه حلوه بس فيها عيوب زي انك مش محتاج تدفع الفرق ده كله في السعر عشان مجرد لون
واي لون غير الاسود مش هيكون شكله حلو انا معايا اللون الابيض في اول يوم بعت لونها اصفر وما تخافش من امازون في خدمه ما بعد البيع السماعه مش هتجيلك بضمان الوكيل اللي اسمه اتصال ولكن تتصلح عند اتصال ولو اتصال لرفض بس اتصل بامازون وهم بيعوضوك سيبك من كلام اللي مكتوب على جروبات الفيسبوك لان كله للاسف في مصلحه الوكيل اللي بيبيع بسعر غالي بس اتاكد ان البائع هو امازون
وانك ما تعرفش مستوى شحن البطاريه في الصندوق قد ايه بتاع السماعات","1,264"
"Soundcore By Anker R50i NC True Wireless Earbuds 10mm Drivers with Big Bass, Bluetooth 5.3, 45H Playtime, IP54, AI Clear Calls with 4 Mics, 22 Preset EQs via App-Black, 18 Months Warranty",B0D6BPY3SC,5.0,سماعه روعه,"1,264"
"Soundcore By Anker R50i NC True Wireless Earbuds 10mm Drivers with Big Bass, Bluetooth 5.3, 45H Playtime, IP54, AI Clear Calls with 4 Mics, 22 Preset EQs via App-Black, 18 Months Warranty",B0D6BPY3SC,4.0,"السماعه حلوة جدا ومظبوطه من كل اتجاه الا اتجاهين
ملهاش ضمان للاسف
السماعة تشغل نغمة الهاتف بدلًا من نغمتها الخاصة
عدا ذلك فكعزل ومكالمات ولعب وصوت ١٠على١٠","1,264"
"Soundcore By Anker R50i NC True Wireless Earbuds 10mm Drivers with Big Bass, Bluetooth 5.3, 45H Playtime, IP54, AI Clear Calls with 4 Mics, 22 Preset EQs via App-Black, 18 Months Warranty",B0D6BPY3SC,3.0,"العزل مش احسن حاجة
و سيئة في المكالمات محدش بيسمعك","1,264"
"Soundcore By Anker R50i NC True Wireless Earbuds 10mm Drivers with Big Bass, Bluetooth 5.3, 45H Playtime, IP54, AI Clear Calls with 4 Mics, 22 Preset EQs via App-Black, 18 Months Warranty",B0D6BPY3SC,5.0,السماعه جميله جدا من حيث المايك بيعمل عزي لأي صوت جنبك وصوتك يكون واضح من حيث العزل بيخليك متسمعش اي حاجه جنبك والشحن بيطول جدا السماعه حلوه جدا وإمكانياتها علي السعر قليل جدا لأنها سماعه شامله عزل ضوضاء ومايك في عزل تحفه,"1,264"
"Soundcore By Anker R50i NC True Wireless Earbuds 10mm Drivers with Big Bass, Bluetooth 5.3, 45H Playtime, IP54, AI Clear Calls with 4 Mics, 22 Preset EQs via App-Black, 18 Months Warranty",B0D6BPY3SC,4.0,السماعه محترمه جدا بس عزل السماعه مش حلو خااااالص يعني العيب الواحيد الي فيها هي العزل كل حاجه تمام والمكلمات كويسه والدنيا حلوه في الصوت والبيز حلوه بس الشيء السيه هو العزل,"1,264"
"Soundcore By Anker R50i NC True Wireless Earbuds 10mm Drivers with Big Bass, Bluetooth 5.3, 45H Playtime, IP54, AI Clear Calls with 4 Mics, 22 Preset EQs via App-Black, 18 Months Warranty",B0D6BPY3SC,4.0,"البطاريه عظيمه والعلبه بتغيب عبل ما تفصل
الصوت ممتاز جدا وفيه تفاصيل ووضوح اعلى من الr50 العاديه
البيز قوي والتريبيل واضح وممكن تعدى الeq زي ما تعوز
العزل كويس بس مش واو، على قد فلوسك
البرنامج ممتاز وتقدر تعدل كل حاجه ف تحكم اللمس
الإستادن اللي في العلبه عملي جدا فعلا
خامات العلبه والسماعه عاليه جدا وبلاستيك نضيف وقوي، على عكس علبة الr50i العاديه اللي تحسها ضعيفه
مريحه جدا في اللبس لساعات مطوله بدون مشاكل
تدعم توصيل جهازين في نفس الوقت فا ممتازه وعمليه جدا
تحكم اللمس سريع ومبيغلطش
تصميمها شيك جدا وعصري باللون الأسود
جالها تحديث يضيف جيمينج مود بس مبستخدمهوش فا مجربتوش
توصيل البلوتوث سريع ومداه عالي جدا بفضل اصلار بلوتوث ٥.٤

عيبها الوحيد هو المايكروفون، السماعه بتشيل الدوشه اللي حواليك على حساب جودة الصوت فا صوتك هيبان مكتوم
لو عايز سماعة مكالمات، اوعى تجيب دي","1,264"
"Soundcore By Anker R50i NC True Wireless Earbuds 10mm Drivers with Big Bass, Bluetooth 5.3, 45H Playtime, IP54, AI Clear Calls with 4 Mics, 22 Preset EQs via App-Black, 18 Months Warranty",B0D6BPY3SC,5.0,رائعه وانصح بشراؤها,"1,264"
"Soundcore By Anker R50i NC True Wireless Earbuds 10mm Drivers with Big Bass, Bluetooth 5.3, 45H Playtime, IP54, AI Clear Calls with 4 Mics, 22 Preset EQs via App-Black, 18 Months Warranty",B0D6BPY3SC,5.0,كنت بسمع ان انكر من افضل البراندات اللي بتديك قيمة مقابل سعر لحد ما جربت السماعة ديه وفعلا الكلام ده حقيقي سماعة بالنسبة لسعرها حلوة جدا وبالذات المايك جميل جدا كان نفسي اصلا اشتري سماعة رخيصة ويكون المايك بتاعها كويس وفعلا السماعة ديه المايك بتاعها جميل غير ان تقريبا الشحن مش بيخلص بس انا عموما قافل النويس كانسلينج وقافل الترانسبيرنسي مود ومشغلها على النورمال ومعظم الوقت بسمع بسماعة واحدة عشان مش بحب ابقى منعزل عن العالم وببقى موطي الصوت عشان مش حابب ابوظ وداني الصراحة ومش بحب الصوت العالي والإزعاج والنويز كانسيلينج والترانسبيرنسي مود مش احسن حاجة هما مش وحشين بس مش احسن حاجة متجبهاش عشان الحاجتين دول بالذات لو عايز سماعة فيها نويز كانسيلنج وترانسبيرنسي مود هتحتاج تدفع اكتر من ١٥٠٠ ولكن لو معكش غيرهم تأكد ان ديه بنسبة ٩٩ في الميه افضل سماعة ب ١٥٠٠ بالذات في المايك وجودة الصوت ده غير ان ليها ابليكشن على الموبايل تقدر من خلاله تتحكم في كل حاجة في السماعة بس للاسف مش بيقول بوكس السماعات فاضل فيه شحن اد ايه وديه فعلا اوحش حاجة في السماعة ديه للاسف بس مسيرنا نعرف وبرضو من سلبياتها ان الجسم اللي بيخش في الودان كبير فمش بتبقى ثابتة اوي في الودان فلو بتغسل بوقك او وشك وهي في ودانك ممكن تقع منك فخلي بالك اما لو هتلعب رياضة بيها فهتبقى ثابتة متقلقش,"1,264"
"Soundcore By Anker R50i NC True Wireless Earbuds 10mm Drivers with Big Bass, Bluetooth 5.3, 45H Playtime, IP54, AI Clear Calls with 4 Mics, 22 Preset EQs via App-Black, 18 Months Warranty",B0D6BPY3SC,5.0,"اللون الابيض فيها جميل
امكانياها جامده جدا
العزل فيها مقبول جداً
البيز بتاعها يعتمد عليه
علبتها كبيره مع الجراب شوية بس مش مشكلة مؤثره
ضمان اتصال .. ودي الحاجه الوحيدة اللي بتعيب انكر لانه ضمان سئ جدا عن تجربه سابقه","1,264"
"Soundcore By Anker R50i NC True Wireless Earbuds 10mm Drivers with Big Bass, Bluetooth 5.3, 45H Playtime, IP54, AI Clear Calls with 4 Mics, 22 Preset EQs via App-Black, 18 Months Warranty",B0D6BPY3SC,5.0,ممتازه صوت و ميكرويفون و شحن ماشاءالله بجد,"1,264"
"Soundcore By Anker R50i NC True Wireless Earbuds 10mm Drivers with Big Bass, Bluetooth 5.3, 45H Playtime, IP54, AI Clear Calls with 4 Mics, 22 Preset EQs via App-Black, 18 Months Warranty",B0D6BPY3SC,5.0,منتج جيد جدا,"1,264"
"Soundcore By Anker R50i NC True Wireless Earbuds 10mm Drivers with Big Bass, Bluetooth 5.3, 45H Playtime, IP54, AI Clear Calls with 4 Mics, 22 Preset EQs via App-Black, 18 Months Warranty",B0D6BPY3SC,4.0,الصوت واضح وحلو والبيز برضو ، العزل مش عالي ولكن كويس في زحمة رمسيس مثلا عازل الصوت بنسبة ٨٠٪؜ ، المايكات برضو كويسه ولكن مش اعلى حاجه في الزحمه والازعاج بس جيده,"1,264"
"Soundcore By Anker R50i NC True Wireless Earbuds 10mm Drivers with Big Bass, Bluetooth 5.3, 45H Playtime, IP54, AI Clear Calls with 4 Mics, 22 Preset EQs via App-Black, 18 Months Warranty",B0D6BPY3SC,4.0,السماعة جميلة جدا و لكن تأتى بدون ضمان من شركة اتصال للاسف,"1,264"
"Soundcore By Anker R50i NC True Wireless Earbuds 10mm Drivers with Big Bass, Bluetooth 5.3, 45H Playtime, IP54, AI Clear Calls with 4 Mics, 22 Preset EQs via App-Black, 18 Months Warranty",B0D6BPY3SC,3.0,مفيده ولكن صغيره جدا,"1,264"
"Soundcore By Anker R50i NC True Wireless Earbuds 10mm Drivers with Big Bass, Bluetooth 5.3, 45H Playtime, IP54, AI Clear Calls with 4 Mics, 22 Preset EQs via App-Black, 18 Months Warranty",B0D6BPY3SC,4.0,"جميلة جدا
صوتها كويس
العزل مقبول جدا
مشكلة الصوت في الهواء الشديد غير مسموع
البطارية ليست بالاقوي و لكن مقبولة","1,264"
"Soundcore By Anker R50i NC True Wireless Earbuds 10mm Drivers with Big Bass, Bluetooth 5.3, 45H Playtime, IP54, AI Clear Calls with 4 Mics, 22 Preset EQs via App-Black, 18 Months Warranty",B0D6BPY3SC,4.0,جيدة,"1,264"
"Soundcore By Anker R50i NC True Wireless Earbuds 10mm Drivers with Big Bass, Bluetooth 5.3, 45H Playtime, IP54, AI Clear Calls with 4 Mics, 22 Preset EQs via App-Black, 18 Months Warranty",B0D6BPY3SC,5.0,حلوة خالص,"1,264"
"Soundcore By Anker R50i NC True Wireless Earbuds 10mm Drivers with Big Bass, Bluetooth 5.3, 45H Playtime, IP54, AI Clear Calls with 4 Mics, 22 Preset EQs via App-Black, 18 Months Warranty",B0D6BPY3SC,4.0,السماعة ممتازة ولكن هديها 4 نجوم بس عشان البطارية مع العزل مش بتطول ولكن بخلاف كدا السماعة دي محترمة جدا وبعد استعمال تقريبا شهر معنديش أي مشاكل معاها.,"1,264"
"Soundcore By Anker R50i NC True Wireless Earbuds 10mm Drivers with Big Bass, Bluetooth 5.3, 45H Playtime, IP54, AI Clear Calls with 4 Mics, 22 Preset EQs via App-Black, 18 Months Warranty",B0D6BPY3SC,3.0,كنت خايف اشتريها بسبب التعليقات المختلفة عليها .. بس بصراحة كويسة خالص وبطاريتها ممتازة ..,"1,264"
"Soundcore By Anker R50i NC True Wireless Earbuds 10mm Drivers with Big Bass, Bluetooth 5.3, 45H Playtime, IP54, AI Clear Calls with 4 Mics, 22 Preset EQs via App-Black, 18 Months Warranty",B0D6BPY3SC,5.0,ممتازة وعزل الصوت قريب من Apple Airpods Pro,"1,264"
"Soundcore By Anker R50i NC True Wireless Earbuds 10mm Drivers with Big Bass, Bluetooth 5.3, 45H Playtime, IP54, AI Clear Calls with 4 Mics, 22 Preset EQs via App-Black, 18 Months Warranty",B0D6BPY3SC,5.0,جربتها لحد دلوقتى معايا بقالها يومين ممتازة,"1,264"
"Soundcore By Anker R50i NC True Wireless Earbuds 10mm Drivers with Big Bass, Bluetooth 5.3, 45H Playtime, IP54, AI Clear Calls with 4 Mics, 22 Preset EQs via App-Black, 18 Months Warranty",B0D6BPY3SC,4.0,ما شاءالله سماعه كويسه صوت متوسط مقبول و مايك كويس جدا وتحكم من الابليكشن العزل مش اوي,"1,264"
"Soundcore By Anker R50i NC True Wireless Earbuds 10mm Drivers with Big Bass, Bluetooth 5.3, 45H Playtime, IP54, AI Clear Calls with 4 Mics, 22 Preset EQs via App-Black, 18 Months Warranty",B0D6BPY3SC,5.0,حاجه محترمه اوي,"1,264"
"Soundcore By Anker R50i NC True Wireless Earbuds 10mm Drivers with Big Bass, Bluetooth 5.3, 45H Playtime, IP54, AI Clear Calls with 4 Mics, 22 Preset EQs via App-Black, 18 Months Warranty",B0D6BPY3SC,2.0,العزل شبه مش موجود,"1,264"
"Soundcore By Anker R50i NC True Wireless Earbuds 10mm Drivers with Big Bass, Bluetooth 5.3, 45H Playtime, IP54, AI Clear Calls with 4 Mics, 22 Preset EQs via App-Black, 18 Months Warranty",B0D6BPY3SC,3.0,السماعة الشمال بتفضي شحن بسرعة وعملت طلب استرجاع ولسه المندوب مجاش ياخدها بجد حاجه تزعل,"1,264"
"Soundcore By Anker R50i NC True Wireless Earbuds 10mm Drivers with Big Bass, Bluetooth 5.3, 45H Playtime, IP54, AI Clear Calls with 4 Mics, 22 Preset EQs via App-Black, 18 Months Warranty",B0D6BPY3SC,5.0,المنتج جيد و الميك تحفا و تستحق الشراء,"1,264"
"Soundcore By Anker R50i NC True Wireless Earbuds 10mm Drivers with Big Bass, Bluetooth 5.3, 45H Playtime, IP54, AI Clear Calls with 4 Mics, 22 Preset EQs via App-Black, 18 Months Warranty",B0D6BPY3SC,3.0,جيده جدا,"1,264"
"Soundcore By Anker R50i NC True Wireless Earbuds 10mm Drivers with Big Bass, Bluetooth 5.3, 45H Playtime, IP54, AI Clear Calls with 4 Mics, 22 Preset EQs via App-Black, 18 Months Warranty",B0D6BPY3SC,3.0,توحفه ممتاز سماعه روعه,"1,264"
"Soundcore By Anker R50i NC True Wireless Earbuds 10mm Drivers with Big Bass, Bluetooth 5.3, 45H Playtime, IP54, AI Clear Calls with 4 Mics, 22 Preset EQs via App-Black, 18 Months Warranty",B0D6BPY3SC,1.0,"اشتريت السماعة من أمازون مصر بتاريخ 16 يوليو 2024. بعد سنة بالضبط بدأت السماعة الشمال تشحن لحد 90% بس وبتفصل بعد أقل من نص ساعة، في حين إن اليمين بتشحن 100% وبتكمل أكتر من ساعتين.
بعثت أكتر من رسالة للبائع ومعايا الفاتورة وكتيب الضمان وفيديو بيشرح العيب، لكن مرّ أكتر من ٣ أيام ومفيش أي رد ولا تفاعل منهم.

السماعة المفروض عليها ضمان 18 شهر حسب الكتيب، وده يعتبر عيب تصنيع، لكن للأسف خدمة ما بعد البيع سيئة جدًا.","1,264"
"Soundcore By Anker R50i NC True Wireless Earbuds 10mm Drivers with Big Bass, Bluetooth 5.3, 45H Playtime, IP54, AI Clear Calls with 4 Mics, 22 Preset EQs via App-Black, 18 Months Warranty",B0D6BPY3SC,2.0,"المايك سئ جدا جدا جدا
فيه صوت هواء في المايك بطريقه صعبه جدا","1,264"
"Soundcore By Anker R50i NC True Wireless Earbuds 10mm Drivers with Big Bass, Bluetooth 5.3, 45H Playtime, IP54, AI Clear Calls with 4 Mics, 22 Preset EQs via App-Black, 18 Months Warranty",B0D6BPY3SC,3.0,معاي اورايمو 3c تقريبا نفس الصوت مع انها ارخص منها بمبلغ محترم والعزل يعتبر ضعيف,"1,264"
"Soundcore By Anker R50i NC True Wireless Earbuds 10mm Drivers with Big Bass, Bluetooth 5.3, 45H Playtime, IP54, AI Clear Calls with 4 Mics, 22 Preset EQs via App-Black, 18 Months Warranty",B0D6BPY3SC,3.0,"لا يوجد عزل
حلوه في الصوت و الاغاني
مكالمات لا انصح بيها","1,264"
"Soundcore By Anker R50i NC True Wireless Earbuds 10mm Drivers with Big Bass, Bluetooth 5.3, 45H Playtime, IP54, AI Clear Calls with 4 Mics, 22 Preset EQs via App-Black, 18 Months Warranty",B0D6BPY3SC,5.0,عزل الصوت بيعزل اغلب الحاجات زي المروحه او ماتور شغال في الشارع بس,"1,264"
"Soundcore By Anker R50i NC True Wireless Earbuds 10mm Drivers with Big Bass, Bluetooth 5.3, 45H Playtime, IP54, AI Clear Calls with 4 Mics, 22 Preset EQs via App-Black, 18 Months Warranty",B0D6BPY3SC,5.0,غني عن التعريف,"1,264"
"Soundcore By Anker R50i NC True Wireless Earbuds 10mm Drivers with Big Bass, Bluetooth 5.3, 45H Playtime, IP54, AI Clear Calls with 4 Mics, 22 Preset EQs via App-Black, 18 Months Warranty",B0D6BPY3SC,5.0,"ممتازة جدا ولكن بدون ضمان محلي للعلم
منتج دولي","1,264"
"Soundcore By Anker R50i NC True Wireless Earbuds 10mm Drivers with Big Bass, Bluetooth 5.3, 45H Playtime, IP54, AI Clear Calls with 4 Mics, 22 Preset EQs via App-Black, 18 Months Warranty",B0D6BPY3SC,5.0,"اسماعه محترمه جدا لكن طبعا العزل فيها حلو مقابل السعر متتوقعش عزل أفضل حاجه
ممكن يكون الصوت بتاعه منخفض شوية عن
Anker Soundcore R50i
للعلم سماعه مش ل الألعاب
لكن السماعه ك كل تجربته حلوها","1,264"
"Soundcore By Anker R50i NC True Wireless Earbuds 10mm Drivers with Big Bass, Bluetooth 5.3, 45H Playtime, IP54, AI Clear Calls with 4 Mics, 22 Preset EQs via App-Black, 18 Months Warranty",B0D6BPY3SC,1.0,منتج وصل تمام وكل حاجه تمام بس أداء السماعه حلو جدا في الموسيقي وسيئ جدا في المكالمات وعزل المكالمات ..اثناء التحدث يظهر صوت الضجيج مع صوتك في المكالمه مع تغير الصوت وتضخيمه ويوصل للطرف الآخر سيئ,"1,264"
"Soundcore By Anker R50i NC True Wireless Earbuds 10mm Drivers with Big Bass, Bluetooth 5.3, 45H Playtime, IP54, AI Clear Calls with 4 Mics, 22 Preset EQs via App-Black, 18 Months Warranty",B0D6BPY3SC,5.0,السماعات فوق الوصف و قيمة مقابل المال وتم شراء واحدة أخري,"1,264"
"Soundcore By Anker R50i NC True Wireless Earbuds 10mm Drivers with Big Bass, Bluetooth 5.3, 45H Playtime, IP54, AI Clear Calls with 4 Mics, 22 Preset EQs via App-Black, 18 Months Warranty",B0D6BPY3SC,5.0,مكنتش متخيل إن بالسعر دا هقدر اشتري سماعة بالروعة دي، صوت تحفة، عزل ضوضاء كويس جداً، مايكات واضحة جداً في المكالمات سواء في الأماكن الهادية أو الزحمة .. حقيقي افضل سماعة جيبتها,"1,264"
"Soundcore By Anker R50i NC True Wireless Earbuds 10mm Drivers with Big Bass, Bluetooth 5.3, 45H Playtime, IP54, AI Clear Calls with 4 Mics, 22 Preset EQs via App-Black, 18 Months Warranty",B0D6BPY3SC,3.0,ليه العلبه مش موجود عليها ضمان اتصال هي ضمان اد ايه ارجو البايع يتواصل معايا ارسال الفاتورة وتوضيح مده الضمان,"1,264"
"Soundcore By Anker R50i NC True Wireless Earbuds 10mm Drivers with Big Bass, Bluetooth 5.3, 45H Playtime, IP54, AI Clear Calls with 4 Mics, 22 Preset EQs via App-Black, 18 Months Warranty",B0D6BPY3SC,2.0,"كجودة صوت رائعه والعزل اللي بتقدمه مقابل السعر جميل جدا
عيوبها الشحنه الواحده لا تكفي اليوم اخرها 8ساعات وللاسف غير متاح فصل السماعه باور وعند فصلها عند الهاتف فتره لايتم الاقتران الا من خلال البوكس بتاعها","1,264"
"Oraimo FreePods 3C (OEB-E104DC), ENC Calling Noise Cancellation, powerful bass 4 mics, Long Playtime True Wireless Earbuds IPX5-Water Resistant, Via App – Black (1 Year Warranty)",B0C8TGCVL1,5.0,سماعات ممتازة وتقدم قيمة عالية مقابل السعر خصوصا مانع الضوضاء + وجود ٤ ميكروفون,899
"Oraimo FreePods 3C (OEB-E104DC), ENC Calling Noise Cancellation, powerful bass 4 mics, Long Playtime True Wireless Earbuds IPX5-Water Resistant, Via App – Black (1 Year Warranty)",B0C8TGCVL1,5.0,قعدت معايا حدود السنه و ممتازه و وقعت مني كتير فشخ و محصلهاش حاجه و صوتها حلو جدا بس سيئه جدا جدا في المكالمات للأسف يعني لو شاريها عشان تتكلم بيها مثلا في منطقه فيها ناس مثلا ف انسي احسن و حتي لو قاعد لوحدك ف انسي برضو,899
"Oraimo FreePods 3C (OEB-E104DC), ENC Calling Noise Cancellation, powerful bass 4 mics, Long Playtime True Wireless Earbuds IPX5-Water Resistant, Via App – Black (1 Year Warranty)",B0C8TGCVL1,1.0,السماعه صوت حلو، استعمل شهر. اولا كده اسوء خدمه عملاء ما بيساعد هيا شغاله كويس بس بعد شهر، الفرده اليمين باظت و المغناطيس بيعلق،و لما كلمت امازون قاله ليا روح على شركه السماعه اكلم الشركه ما محدش يرد، ، ارجع ل امازون يقوله لسا مفيش مرتجع طيب. انا ذنبي اي اجيب حاجه المفروض مضمونه طيب حسبي الله ونعم الوكيل ولا انصح بيها,899
"Oraimo FreePods 3C (OEB-E104DC), ENC Calling Noise Cancellation, powerful bass 4 mics, Long Playtime True Wireless Earbuds IPX5-Water Resistant, Via App – Black (1 Year Warranty)",B0C8TGCVL1,4.0,"سماعة جميلة صوتها نقي وعالي
عزل الضوضاء متوسط
الميكروفون حلو لكن مفيش عزل ضوضاء كويس اثناء المكالمات وصوتك بيكون واطي شوية لكن تقدر تستخدم سماعة منهم في ودانك وتستخدم التانية كميكروفون تحطه قدام بوقك عادي",899
"Oraimo FreePods 3C (OEB-E104DC), ENC Calling Noise Cancellation, powerful bass 4 mics, Long Playtime True Wireless Earbuds IPX5-Water Resistant, Via App – Black (1 Year Warranty)",B0C8TGCVL1,5.0,ممتازة والعزل محترم ومريحة في الودن,899
"Oraimo FreePods 3C (OEB-E104DC), ENC Calling Noise Cancellation, powerful bass 4 mics, Long Playtime True Wireless Earbuds IPX5-Water Resistant, Via App – Black (1 Year Warranty)",B0C8TGCVL1,3.0,"جبتها امبارح وبصراحة صوتها حلو جدا
بس العيب الخطير اللي اكتشفته بالصدفة إن لو لبست فردة واحدة في ودنك والفردة التانية في العلبة .. الفردة اللي في العلبة بتفضل شغالة بالأغنية طول ماهي في العلبة
عكس اللي المفروض يحصل وهو إنه لازم الفردة اللي في العلبة تفصل وتبدأ في الشحن تلقائيا
وكمان لو حطيت الفردتين في العلبة بتفضل الأغاني شغالة ومبتفصلش غير لما تقفل غطا العلبة
ودول عيبين خطيرين جدا بصراحة",899
"Oraimo FreePods 3C (OEB-E104DC), ENC Calling Noise Cancellation, powerful bass 4 mics, Long Playtime True Wireless Earbuds IPX5-Water Resistant, Via App – Black (1 Year Warranty)",B0C8TGCVL1,5.0,شكرا امازون سماعه جميله جدا وصوت روعه,899
"Oraimo FreePods 3C (OEB-E104DC), ENC Calling Noise Cancellation, powerful bass 4 mics, Long Playtime True Wireless Earbuds IPX5-Water Resistant, Via App – Black (1 Year Warranty)",B0C8TGCVL1,5.0,سماعه كويسه جدا جدا ورخيصه مش غاليه,899
"Oraimo FreePods 3C (OEB-E104DC), ENC Calling Noise Cancellation, powerful bass 4 mics, Long Playtime True Wireless Earbuds IPX5-Water Resistant, Via App – Black (1 Year Warranty)",B0C8TGCVL1,4.0,الصوت جميل جدا لكن المايك ضعيف,899
"Oraimo FreePods 3C (OEB-E104DC), ENC Calling Noise Cancellation, powerful bass 4 mics, Long Playtime True Wireless Earbuds IPX5-Water Resistant, Via App – Black (1 Year Warranty)",B0C8TGCVL1,4.0,السماعه جميله جدا جدا بس المايك بتعها مش احسز حاجه بس حلو برضو و الشحنه بتطول معاك جامد جامد يعنى ممكن متشحنهاش ل اسبوع,899
"Oraimo FreePods 3C (OEB-E104DC), ENC Calling Noise Cancellation, powerful bass 4 mics, Long Playtime True Wireless Earbuds IPX5-Water Resistant, Via App – Black (1 Year Warranty)",B0C8TGCVL1,4.0,احسن مما توقعت صراحةً,899
"Oraimo FreePods 3C (OEB-E104DC), ENC Calling Noise Cancellation, powerful bass 4 mics, Long Playtime True Wireless Earbuds IPX5-Water Resistant, Via App – Black (1 Year Warranty)",B0C8TGCVL1,5.0,قيمة مقابل سعر,899
"Oraimo FreePods 3C (OEB-E104DC), ENC Calling Noise Cancellation, powerful bass 4 mics, Long Playtime True Wireless Earbuds IPX5-Water Resistant, Via App – Black (1 Year Warranty)",B0C8TGCVL1,4.0,منتج جيد وسهل الاستبدال اذا وجد به عيب,899
"Oraimo FreePods 3C (OEB-E104DC), ENC Calling Noise Cancellation, powerful bass 4 mics, Long Playtime True Wireless Earbuds IPX5-Water Resistant, Via App – Black (1 Year Warranty)",B0C8TGCVL1,4.0,منتج كويس جدا وخامه محترمة,899
"Oraimo FreePods 3C (OEB-E104DC), ENC Calling Noise Cancellation, powerful bass 4 mics, Long Playtime True Wireless Earbuds IPX5-Water Resistant, Via App – Black (1 Year Warranty)",B0C8TGCVL1,5.0,كويسة الحمد لله رب العالمين,899
