Title,ASIN,Stars,Review,Price
"JBL Tune 520BT Wireless On-Ear Headphones, Pure Bass Sound, 57H Battery with Speed Charge, Hands-Free Call + Voice Aware, Multi-Point Connection, Lightweight and Foldable - Blue, JBLT520BTBLUEU",B0BYWK5TD6,5.0,Très beau son et belle autonomie,"1,830"
"JBL Tune 520BT Wireless On-Ear Headphones, Pure Bass Sound, 57H Battery with Speed Charge, Hands-Free Call + Voice Aware, Multi-Point Connection, Lightweight and Foldable - Blue, JBLT520BTBLUEU",B0BYWK5TD6,5.0,"Bardzo ładne, trwałe i można je wszędzie zabrać. Świetny kolor dla mojej dziewczyny.","1,830"
"JBL Tune 520BT Wireless On-Ear Headphones, Pure Bass Sound, 57H Battery with Speed Charge, Hands-Free Call + Voice Aware, Multi-Point Connection, Lightweight and Foldable - Blue, JBLT520BTBLUEU",B0BYWK5TD6,5.0,اصليييه,"1,830"
"JBL Tune 520BT Wireless On-Ear Headphones, Pure Bass Sound, 57H Battery with Speed Charge, Hands-Free Call + Voice Aware, Multi-Point Connection, Lightweight and Foldable - Blue, JBLT520BTBLUEU",B0BYWK5TD6,5.0,"Premetto che sono sempre stato un amante della buona musica, da un paio di anni mi sono interessato anche agli speaker bluetooth e ne ho diversi, tra i quali jbl charge 5 ed extreme 3, qualità del suono indiscutibile, leggo spesso che il prezzo è elevato, ma la differenza con gli altri che sono meno costosi si sente, dunque soldi spesi bene e felice di constatare che non ho pagato solo il marchio perché c'è qualità. Sempre avuto auricolari e ho deciso di approcciarmi per la prima volta alle cuffie, dunque procedo con la solita ricerca e decido, dato anche il prezzo in offerta a 36€, di optare per queste jbl, sento subito la differenza con gli auricolari e rimango particolarmente soddisfatto dell'ampia scelta di equalizzazione disponibile sull'appia. Ho letto alcune recensioni dove si menzionava che il suono fosse troppo basso, sinceramente non ho riscontrato questa problematica, direi che è adatto, certo non ho termini di paragone, ma al mio apparato uditivo ci tengo e gradirei continuare a sentire. La qualità costruttiva e la mobilità del prodotto ritengo siano in linea con il prezzo, ovvio che essendo un prodotto delicato dato le parti in plastica, dovrà essere trattato con cura, come anche le parti in eco pelle le quali, di tanto in tanto, devono essere trattate, sarà sufficiente un goccio di crema detergente da spalmare su tutte le parti, le orecchie, come il resto del corpo sudano soprattutto se sono a contatto per ore con delle cuffie, e il sudore può essere più o meno acido a seconda dell'individuo, è consumare di conseguenza le parti a contatto con le orecchie, dunque quando leggo recensioni che danno 1 o 2 stelle, dove c'è scritto: ""le ho trattate bene, e solo dopo 2 mesi per 8 ore al gg. Di utilizzo si sono rovinate"" è evidente che non sa veramente come trattare questo articolo o similari. Concludo affermando che al momento sono soddisfatto del prodotto e ne consiglio l'acquisto.","1,830"
"JBL Tune 520BT Wireless On-Ear Headphones, Pure Bass Sound, 57H Battery with Speed Charge, Hands-Free Call + Voice Aware, Multi-Point Connection, Lightweight and Foldable - Blue, JBLT520BTBLUEU",B0BYWK5TD6,5.0,"Bra batteritid och bra ljud
Funderar på att köpa ett par till dottern","1,830"
"JBL Tune 520BT Wireless On-Ear Headphones, Pure Bass Sound, 57H Battery with Speed Charge, Hands-Free Call + Voice Aware, Multi-Point Connection, Lightweight and Foldable - Blue, JBLT520BTBLUEU",B0BYWK5TD6,5.0,مرة حلوة وتجلس وقت طويل,"1,830"
"JBL Tune 520BT Wireless On-Ear Headphones, Pure Bass Sound, 57H Battery with Speed Charge, Hands-Free Call + Voice Aware, Multi-Point Connection, Lightweight and Foldable - Blue, JBLT520BTBLUEU",B0BYWK5TD6,5.0,"Bardzo fajnie działają
Czas ci uwalnia zgodnie ze specyfikacją

Połączone do telefonu działają ekstra (mikrofon i głośniki)
Na PC domyślnie dobrze działa tylko muzyka (bez mikrofonu)","1,830"
"JBL Tune 520BT Wireless On-Ear Headphones, Pure Bass Sound, 57H Battery with Speed Charge, Hands-Free Call + Voice Aware, Multi-Point Connection, Lightweight and Foldable - Blue, JBLT520BTBLUEU",B0BYWK5TD6,5.0,"Muy buena relacion calidad precio, quando los llevo no escucho nada del sonido ambiente y la bateria dura muchissimo, la calidad y volumen del sonido es correcta por el precio.","1,830"
"JBL Tune 520BT Wireless On-Ear Headphones, Pure Bass Sound, 57H Battery with Speed Charge, Hands-Free Call + Voice Aware, Multi-Point Connection, Lightweight and Foldable - Blue, JBLT520BTBLUEU",B0BYWK5TD6,5.0,"Bon rapport qualité prix.

✅ Un bon son avec des bonnes basses pour son prix.
Master class l'appli pour encore + augmenter les basses ou + egaliser le son 💪

🤷‍♂️ Comme indiqué pas de réduction de bruit mais à ce prix faut faire des concessions donc pas surpris.
Le son est bin mais evidemment c'est un casque à 40 euros donc la puissance sera pas celle d'un casque au triple de son prix. Mais franchement c'est bien.

Léger bemol : les ronds sont un poil petits mais c'est vraiment pas genant (au contraire si vous etes comme moi à écouter avant de dormir c parfait)

✅✅Bref si votre budget c'est dans ces prix là je vous le recommande parce que en terme de son c'est vraiment très bon.","1,830"
"JBL Tune 520BT Wireless On-Ear Headphones, Pure Bass Sound, 57H Battery with Speed Charge, Hands-Free Call + Voice Aware, Multi-Point Connection, Lightweight and Foldable - Blue, JBLT520BTBLUEU",B0BYWK5TD6,5.0,"Premetto che sono sempre stato un amante della buona musica, da un paio di anni mi sono interessato anche agli speaker bluetooth e ne ho diversi, tra i quali jbl charge 5 ed extreme 3, qualità del suono indiscutibile, leggo spesso che il prezzo è elevato, ma la differenza con gli altri che sono meno costosi si sente, dunque soldi spesi bene e felice di constatare che non ho pagato solo il marchio perché c'è qualità. Sempre avuto auricolari e ho deciso di approcciarmi per la prima volta alle cuffie, dunque procedo con la solita ricerca e decido, dato anche il prezzo in offerta a 36€, di optare per queste jbl, sento subito la differenza con gli auricolari e rimango particolarmente soddisfatto dell'ampia scelta di equalizzazione disponibile sull'appia. Ho letto alcune recensioni dove si menzionava che il suono fosse troppo basso, sinceramente non ho riscontrato questa problematica, direi che è adatto, certo non ho termini di paragone, ma al mio apparato uditivo ci tengo e gradirei continuare a sentire. La qualità costruttiva e la mobilità del prodotto ritengo siano in linea con il prezzo, ovvio che essendo un prodotto delicato dato le parti in plastica, dovrà essere trattato con cura, come anche le parti in eco pelle le quali, di tanto in tanto, devono essere trattate, sarà sufficiente un goccio di crema detergente da spalmare su tutte le parti, le orecchie, come il resto del corpo sudano soprattutto se sono a contatto per ore con delle cuffie, e il sudore può essere più o meno acido a seconda dell'individuo, è consumare di conseguenza le parti a contatto con le orecchie, dunque quando leggo recensioni che danno 1 o 2 stelle, dove c'è scritto: ""le ho trattate bene, e solo dopo 2 mesi per 8 ore al gg. Di utilizzo si sono rovinate"" è evidente che non sa veramente come trattare questo articolo o similari. Concludo affermando che al momento sono soddisfatto del prodotto e ne consiglio l'acquisto.","1,830"
"JBL Tune 520BT Wireless On-Ear Headphones, Pure Bass Sound, 57H Battery with Speed Charge, Hands-Free Call + Voice Aware, Multi-Point Connection, Lightweight and Foldable - Blue, JBLT520BTBLUEU",B0BYWK5TD6,5.0,مرة حلوة وتجلس وقت طويل,"1,830"
"JBL Tune 520BT Wireless On-Ear Headphones, Pure Bass Sound, 57H Battery with Speed Charge, Hands-Free Call + Voice Aware, Multi-Point Connection, Lightweight and Foldable - Blue, JBLT520BTBLUEU",B0BYWK5TD6,5.0,"Es gibt ja viele in diesem Preissegment. JBL zeigt einmal wieder mehr das auch hier absoluter Klang möglich ist. Auch beim tragekomfort gibt es keine Beschwerden. Auch beim Material wurde nicht viel gespart. Die Bluetooth Verbindung ist erstklassig!
Also Versprechen eingehalten😃und da steh ich drauf. Danke JBL !","1,830"
"JBL Tune 520BT Wireless On-Ear Headphones, Pure Bass Sound, 57H Battery with Speed Charge, Hands-Free Call + Voice Aware, Multi-Point Connection, Lightweight and Foldable - Blue, JBLT520BTBLUEU",B0BYWK5TD6,5.0,Très bon son et grand temps d’usage,"1,830"
"JBL Tune 520BT Wireless On-Ear Headphones, Pure Bass Sound, 57H Battery with Speed Charge, Hands-Free Call + Voice Aware, Multi-Point Connection, Lightweight and Foldable - Blue, JBLT520BTBLUEU",B0BYWK5TD6,5.0,اصليييه,"1,830"
"Soundcore R50I NC By Anker Noise Cancelling In Ear Earbuds,Powerful Bass,45H Playtime,2-In-1 Case And Phone Stand,Ip54,Fast Charge 10Min = 120 Min,Bluetooth 5.4 (Pink)- 18 Months Warranty",B0F99PS1S7,1.0,سيئ جدا بعتولي مناديل,"1,399"
"Soundcore R50I NC By Anker Noise Cancelling In Ear Earbuds,Powerful Bass,45H Playtime,2-In-1 Case And Phone Stand,Ip54,Fast Charge 10Min = 120 Min,Bluetooth 5.4 (Pink)- 18 Months Warranty",B0F99PS1S7,2.0,ممتازة,"1,399"
"Soundcore R50I NC By Anker Noise Cancelling In Ear Earbuds,Powerful Bass,45H Playtime,2-In-1 Case And Phone Stand,Ip54,Fast Charge 10Min = 120 Min,Bluetooth 5.4 (Pink)- 18 Months Warranty",B0F99PS1S7,4.0,مين لغي منتج,"1,399"
wireless headphone sodo sd-1004 - Black,B091J7JWT4,5.0,"بعد استعمال حوالي شهر اقدر اقول ان السماعة حلوة جدا
صوتها حلو ، عالي ، فيها بيز معقول في الطبيعي ، الكلام بيكون واضح فيها جدا لو فيديو
بطاريتها بتعيش فترة طويلة ممكن حوالي ما بين تمن ساعات لاتناشر ساعة على شحنة واحدة كاملة مثلا
مريحة جدا في اللبس و وزنها خفيف برضو
بتمسك كويس على الدماغ ف مناسبة للجري و ركوب العجلة جدا
مش بتمص العرق جامد ك جلد و دا شيء كويس لانها مش هتعمل ريحة وحشة بسرعة و الجلد مش هيبوظ بسرعة
الدراعين المعدن كويسين بس للاسف السماعة معمولة مفصلات بلاستيك ف دول هما اللي ممكن يتكسرو
لكن لو اتكسرو غالبا ممكن يتصلحو بلزق صاروخ او امير بسهولة
قبل السماعة دي كنت مجرب سماعة سودو ١٠٠٦
و اتكسرت بسبب ان الدراعات بلاستيك و رفيعين جدا بس اتكسرت بعد استعمال سنة و شوية
لكن دي مفصلاتها تخينة
في شيء كان في السودو ١٠٠٦ بس مش موجود هنا برضو في السماعة دي اللي هيا سودو ١٠٠٤
و هوا مود الصوت
تقدر في ال ١٠٠٦ تخلي الصوت بيز اكتر او جودة صوت اعلى او الطبيعي اللي هوا نص نص من الاتنين
بس اتفاجئت ان للاسف دا مش موجود هنا
لكن عموما السماعة حلوة جدا جدا و انصح بيها لاي حد عايز سماعة رياضية او حتى سماعة يقعد بيها في البيت",
wireless headphone sodo sd-1004 - Black,B091J7JWT4,1.0,المنتج بشعع الكواليتي بتاعت الصوت زى الزفت كأنه مستخدم من قبل كدا و العلبه جايه مبهدله و السلك بتاع السماعه اللى بيتوصل بأى جهاز مش موجود ولا المنتج جاى بالكاتالوج ، لا انصح بشرائه و لو اشتريت متشتريش من على امازون .,
wireless headphone sodo sd-1004 - Black,B091J7JWT4,5.0,سماعة كويسة جدا ، صوتها نقي وكويسه في الفيديوهات او الاغاني ، هي مش احسن حاجه في المكالمات بس كويسه في الباقي والشحن بتاعها بيطول ..,
wireless headphone sodo sd-1004 - Black,B091J7JWT4,3.0,الصوت عادي يعني ومش عالي اوي بس المايك وحش جدا جدا يعني متعرفش تتكلم منه لازم تزعق جامد عشان اللي بتكلمه يسمعك,
wireless headphone sodo sd-1004 - Black,B091J7JWT4,5.0,السماعه فوق الممتاز اول حاجه الخامه جميله جدا ولله و الصوت فوق الممتاز عالي جدا بس بصراحه عزل الصوت مش احسن حاجه يعني لو قاعد في مكان هادئ ومعلي الصوت الي جمبك هيسمع بس بجد حاجه فوق المعقول بشكر الباءع بجد,
wireless headphone sodo sd-1004 - Black,B091J7JWT4,1.0,خالص لو حد عنده حاجه قريبه للسعر وافضل يبعت انا لسه مرجعها حالا,
wireless headphone sodo sd-1004 - Black,B091J7JWT4,4.0,صوت عالي جدا و مريحة و إلغاء الضوضاء مقبول ولكن جيد مع تشغيل شياء لا تسمع صوت احد,
wireless headphone sodo sd-1004 - Black,B091J7JWT4,4.0,السماعه حلوه جدا اشتريتها من اسبوعين تقريبا سعرها مناسب ليها جدا جودتها حلوه الصوت عالي وحلو بس لو عليتو علي اعلي حاجه هيكون مسموع لو انت في مكان هادي بس لو مكان زحمه لا شحنها سريع وحلو وبتقعد من 6ل8 ساعات متواصله بس وانصحك تشتريها وفكك من الي بيقولو سيئه لا هيا فعلا حلوه وعن تجربه,
wireless headphone sodo sd-1004 - Black,B091J7JWT4,5.0,"ممتاز جدا قوية صوت عالي ونقي في مشكلة واحدة بس أن وانت في عاشقه مفيش عزل للصوت المايك
لاكن كله تمام",
wireless headphone sodo sd-1004 - Black,B091J7JWT4,5.0,الحمد لله رب العالمين طلعت كويسة وسعرها معقول,
wireless headphone sodo sd-1004 - Black,B091J7JWT4,4.0,جميلة جدا بامانة ...حاجة اخر فلة❤️,
wireless headphone sodo sd-1004 - Black,B091J7JWT4,4.0,سماعة كويسة قيمة مقابل سعر,
wireless headphone sodo sd-1004 - Black,B091J7JWT4,5.0,جميلة,
wireless headphone sodo sd-1004 - Black,B091J7JWT4,3.0,حلوه بالنسبه لسعرها بس الصوت بيسوء مع الوقت لكن بشكل عام كويسه وقعدت معايا كتيير,
wireless headphone sodo sd-1004 - Black,B091J7JWT4,3.0,جبتها مرتيين و حصل نفس المشكله و هي ان الفرده التانيه من السماعه بتفصل بسبب السلك و لازم تلعب في السلك عشان يشتغل الصوت,
wireless headphone sodo sd-1004 - Black,B091J7JWT4,4.0,السماعة كويسة بس متعبة في الودان لازم تحركها كل شوية لانها بتتعبنى اما عن الصوت فلا بأس به بالنسبة للسعر يعتبر معقول,
wireless headphone sodo sd-1004 - Black,B091J7JWT4,3.0,هيا جميله ولكن المكونات الداخليه بتعلق,
wireless headphone sodo sd-1004 - Black,B091J7JWT4,3.0,فصلت معايا عشان الاسلاك ضعيفه,
wireless headphone sodo sd-1004 - Black,B091J7JWT4,4.0,ليها مدة صلاحية سنة مثلا و بتبوظ بس هى كويسة جدا,
wireless headphone sodo sd-1004 - Black,B091J7JWT4,5.0,المنتج جالي بسرعه نفس كل حاجه و لما شفت كل المرجعات عرفت ان العيب م عيب سماعه د ازواق بس السماعه حلوه بمقابل سعر,
wireless headphone sodo sd-1004 - Black,B091J7JWT4,5.0,سماعه جميله جدا وسعرها تحفه والله وشكرا علي سرعة التوصيل السماعه صوتها عالي وخرافه❤️❤️,
wireless headphone sodo sd-1004 - Black,B091J7JWT4,5.0,كويسه وصوتها كويس ونفس الشكل اللي في الصوره,
wireless headphone sodo sd-1004 - Black,B091J7JWT4,5.0,بحبها جدا و مش بروح في حته إلا بيها ده انا ساعات بنام عليها و بستخدمها كمخدة,
wireless headphone sodo sd-1004 - Black,B091J7JWT4,2.0,السماعة جاتلي ب وصلة micro ولما جيت اشحنها لقيتها type c ف ايه فايدة ال micro؟ وعمتا هي كويسة بس لعلمك لو عليتها علي الاخر الي جنبك هيسمع وبصوت واضح كمان 👍 /تعديل طلبت وحده تانية حرفيا السماعة جاية متبهدلة ولا راضية تشحن غير بتنور لمضة حمرا لمدة جزء من الثانية ومش بتشحن تاني.,
wireless headphone sodo sd-1004 - Black,B091J7JWT4,4.0,"سماعة صوتها حلو وبطاريتها في الاول كانت حلوة وبعدين بدأت تقل تدريجيا
لما وصلتلي الزراير كانت مايلة معرفش ان كان عيب توصيل او عيب صناعة بس مش مأثرة عموما وعيبها انها بتتزحلق وتحسها
انصح بيها بلا منازع",
wireless headphone sodo sd-1004 - Black,B091J7JWT4,3.0,متوسطة,
wireless headphone sodo sd-1004 - Black,B091J7JWT4,4.0,السماعه ممتازه و شحنها بيطول كتير لكنها تنكسر بسرعه قعدت معايا اكتر من سنه وبعدين واحده من السماعات انكستر,
wireless headphone sodo sd-1004 - Black,B091J7JWT4,5.0,انا كتبت سابقا تقييم عن هذا المنتج لكن الجديد هو مذهل بالنسبة لي أشتريت سماعات كثيرة جميعها بها مشكلة بما فيهم سودو 1003 وهي أثناء التشغيل يحدث تخطيف في الصوت للحظات ثم يعود يحدث هذا كل ربع ساعة أو نصف ساعة تقريبا لكن في هذه السماعة اختفت تماما هذه المشكلة لا يحدث أي سقوط للصوت صحيح ليس فيها مستويات الصوت الثلاث التي كانت موجودة في السماعة 1003 وهناك سماعات الصوت فيها خمس مراحل لكن لا يهم ذلك أبدا ميزة عدم تخطيف الصوت تفوق كل الميزات هذا رأيي سودو 1004 شيء مميز جدا,
wireless headphone sodo sd-1004 - Black,B091J7JWT4,3.0,قعدت معايا سنه وبعدين ناحية باظت,
wireless headphone sodo sd-1004 - Black,B091J7JWT4,5.0,و قوي جدا و الصوت تحفه بجد خطير,
wireless headphone sodo sd-1004 - Black,B091J7JWT4,4.0,"المزايا:
١. لونها حلو وشكلها لطيف زي الصورة بالظبط
٢. بتحوط الودن فبتبقى كاتمة الاصوات اللي حواليك شوية
٣. المايك ممتاز وده نادر لما بلاقيه في سماعة بلوتوث
٤. طولها بيتمدد من المعدن اللي ع الجنب
٥. فيها زرار تشغيل وانك تغير الاغنية يمين وشمال بس مافيش تحكم في الصوت
٦. فيها مكان لكارت الميموري
٧. بتتصل بالموبايل بسرعة من غير مشاكل وممكن تبعد حوالي ٨ متر عنها

العيوب:
١. بتسمعك وتسمع اللي حواليك، يعني لو عليت الصوت عن التلت مثلا او أقل، اللي جنبي هيسمع
٢. ودني بتسخن بسرعة وأنا لبساها
٣. أسوء حاجة فيها إن دبدبة الأغاني أو لو في ريكورد مثلا فيه نفس، بحس الهوا داخل ودني زي الصاروخ، فأوقات كتير مش بستحمل أسمع منها بسبب العيب ده، ال1005 منها ماكنش فيه العيب ده
٤. ماتقدرش تتحكم في الصوت، لازم من الموبايل
٥. الوصلة مش تايب سي

بشكل عام، حلوة لسعرها وتقضي الغرض",
wireless headphone sodo sd-1004 - Black,B091J7JWT4,4.0,حلوه اوي بس في ناحيه أوسع من التانيه ب شويه بس هي ممتازه و البطاريه بتقعد كتير,
wireless headphone sodo sd-1004 - Black,B091J7JWT4,4.0,"التوصيل كويس وشخص محترم وصلتني تاني يوم العلبة كانت مطبقة على خفيف كده بس السماعة سليمة بس عادي يعني

كل اللي هتحتاج تعرفه عن السماعة:
عيوبها:
١-صوتها كويس جداً وعالي بس مشكلته لما تعلي الصوت اوي بيكون اللي حواليك سامعين كل حاجه
٢-السلك اللي طالع من السماعة بيكون معرض انه يتقطع بس لو هتحافظ عليها ف خامتها كويسه.
٣-المايك وحش
لو العيوب دي مش هتضايقك ف حاجه ف تمام

مميزاتها بقى:
١-صوتها كويس وعالي
٢- خامة كويسه
٣-قيمة مقابل سعر",
wireless headphone sodo sd-1004 - Black,B091J7JWT4,2.0,المنتج اقل بكتير من اللي ف الصوره,
wireless headphone sodo sd-1004 - Black,B091J7JWT4,5.0,ممتازة بجدً,
wireless headphone sodo sd-1004 - Black,B091J7JWT4,5.0,ماشاء الله حاجه حلوه بجد وصوتها ممتاز,
wireless headphone sodo sd-1004 - Black,B091J7JWT4,3.0,هي كويسه بس جربت عليها الكابل اللي بيوصلها بالكمبيوتر مش شغاله,
wireless headphone sodo sd-1004 - Black,B091J7JWT4,5.0,السماعة جودتها حلوه جدا ومريحة ميه فالميه والمايك والصوت ممتازين,
wireless headphone sodo sd-1004 - Black,B091J7JWT4,5.0,صوتها حلو قوي قوي قوي قوي بجد اسطوريه وشكلها شيك قوي وعلى التمن ده والجوده والصوت ده بسم الله ماشاء الله تبارك الله يعني حاجه تستحق فلوسها بجد بس اللي معجبنيش فيها أن هي مصنوعه للناس اللي حجم رأسها كبير شوية لاكن حاجه متعيبهاش وشكرا للبائع وشكرا لشركة امازون بحبكم والله وعلى تعبكم الجامد معانا ده ❤️.,
wireless headphone sodo sd-1004 - Black,B091J7JWT4,4.0,جميله جدا وصوتها حلو,
wireless headphone sodo sd-1004 - Black,B091J7JWT4,2.0,"اولا المادة كويسة نوعًا ما لكن اللي ممكن تتعرض للقطع والكسر لانها بلاستيك
ثانيًا خروج السلك خارج السماعة يعيبها لانها ايضا معرضة للقطع والحرارة والماء وبالتالي تخرب احدى السماعتين او كلاهما ونبدا نشتكي
ثالثًا فكرة التصميم كويسة ويعيبها القطع الحديدية الجانبية اللي تمسكها ففكرة البلاستيك يمسك بمعدن غير مقبولة لان مع مرور الوقت قوة تماسك البلاستيك بالمعدن هيضعف فبالتالي المعدن هينساب من نفسه و السماعات هتطول من نفسها ومش هتظبط على الرأس
رابعًا البطارية بتسرب وهي مغلقة كنت شاحنها ل100% وبعدها بكم ساعة وصلت ل90% وهي في وضع المغلق ومن غير استخدام
خامسًا قوة تماسك السماعتين بالاذن متوسطة من ناحية القوة وممكن اقل من متوسط بس مقبولة
سادسًا السماعتين على الاذن لفترة اطول تحرر اذنك وتضايقك سابعًا لا تعزل الصوت عن حولك في تسريب كبير للصوت العالي خارج السماعة
ثامنًا المايك مش حلو واكثر من سيء
تاسعًا استخدامها في الالعاب بالبلوتوث سيئة الصوت بيتاخر هتضطر تجيب كابل توصلها بالجهاز عند اللعب،
وتبقى واحدة وهو سؤال هل تعيش معك او لا؟
هتعيش ع المدى القصير
بس كدا و انصحكم تزودوا فلوس وتجيبوا حاجة انضف زي sodo MH3 or MH2 etc .. في حدود 700 - 800ج , او سماعة Awei A780BL او Awei A799Bl في حدود 600 - 700ج.
لكن اذا حابب ترمي 300ج بالارض او عايز اي حاجة تمشي حالك خلاص هات sodo1004 برحتك",
wireless headphone sodo sd-1004 - Black,B091J7JWT4,3.0,انا جبتها شهر 5 ف 2023 و عاشت معايا لحد امبارح، في سماعه واحده باظت بس كنت عارفه اودي السلك بتاعها كذا ناحيه عشان تشتغل ف يعني عرفت اتعامل بس بعد كده انهارده شغلتها عشان اسمع حاجه فجأه مكنتش اصلا بتقول حاجه عشان اعرف هي عملت كونكت ولا لا، و بعد كده حاولت اشحنها بردو معملتش و بتشتغل و هي في الشاحن بس، بس ده بعد سنه استخدام ، بس عمرما هي حلوه جداً و هجيب واحده تانيه,
wireless headphone sodo sd-1004 - Black,B091J7JWT4,4.0,"هي صوتها حلو بس للاسف مفيش خصوصيه لو في حد جنبك هيسمع الصوت بوضوح
والمنتج وصل مفتوح والعلبه متبهاله من الخارج أما السماعه نفسه كنت نضيفه",
wireless headphone sodo sd-1004 - Black,B091J7JWT4,5.0,الصوت عالي جدا,
wireless headphone sodo sd-1004 - Black,B091J7JWT4,5.0,جيده بالنسبه لسعرها لكنها ليست كاتمة للصوت,
wireless headphone sodo sd-1004 - Black,B091J7JWT4,4.0,"بقالها معايا شهرين وكويسه جدا الصوت عالي و البيز جامد و محيطيه مشكلتها بس ان لما الصوت بيعلى للآخر الي جمبك بيسمع كل حاجه و لما بتتلبس وقت طويل بتوجع الودان لكن هي جامده عموما و حاجه بتعيش

تعديل بعد تجربة سنة*
السماعه كويسه زي ما قولت قبل كدا لكن الفرده الشمال بعد ١٠ شهور استخدام فصلت خالص معرفش دا عيب من الحر ولا عيب صناعه",
wireless headphone sodo sd-1004 - Black,B091J7JWT4,4.0,"واحدة من أجمل السماعات اللي سعرها في المتناول…
كويسة جدا..عملية للغاية..صوتها كويس جدا.. سعرها عظيم بالنسبة لإمكانياتها",
wireless headphone sodo sd-1004 - Black,B091J7JWT4,5.0,جميل جدا,
wireless headphone sodo sd-1004 - Black,B091J7JWT4,5.0,كنت محتاجها جدا و الحمدلله وصلت بنفس المواصفات,
wireless headphone sodo sd-1004 - Black,B091J7JWT4,4.0,عايشه معايا وزي الفل بس خلي بالك من السلك الي متوصل ب السماعه علشان ممكن يتقطع او يبوظ,
wireless headphone sodo sd-1004 - Black,B091J7JWT4,5.0,السماعة لونها تحفة وصوتها جميل أوى أوى والسعر ممتاز ♥️,
wireless headphone sodo sd-1004 - Black,B091J7JWT4,5.0,"الصوت بتاعة السماعة ممتاز جداً و عالي و نقي كمان
الميك بتاع المكالمات جامد اوي بجد تقدر تعمل منه مكالمات وتسجل فويس الصوت هيطلع معاك نقي جدا
البلوتوث ممتاز اوي و شغال لمسافات بعيدة كمان
بتتصل اتوماتيك بالبلوتوث
تقدر تتحكم في السماعة من غير فون عن طريق السماعة ذات نفسها
مقاس السماعة مناسب لكل الناس و لو قابلك الريفيو اللي قابلني قبل كدا أن السماعة بتقع لوحدها فا هي بس المسمار فاكك حاجة بسيطة اول ما بتربطه بتثبت معاك و تقدر تتحكم في مقاسها زي ما انت عايزها
افضل سماعة في الفئة بتاعته بجد عن تجربه",
wireless headphone sodo sd-1004 - Black,B091J7JWT4,4.0,ممتازه والبطاريه كويسه بتقعد اكتر من 6 ساعات متواصله,
wireless headphone sodo sd-1004 - Black,B091J7JWT4,5.0,جميله جداا,
wireless headphone sodo sd-1004 - Black,B091J7JWT4,4.0,"صوتها حلو واضح
خامه كويسه
هي المفروض تشحن من ساعه ل ساعتين
لما فتحتها كانت فاصه تماماً شحنت من 0 ل 80
ف نص ساعه
ممكن علشان راس الشاح 8وات مثلا",
wireless headphone sodo sd-1004 - Black,B091J7JWT4,5.0,اولاً عازله للصوت تماماً ثانياً صوتها عالي جداً لدرجه أنها ممكن تخرم سماعات ودانك لو عايز ثالثاً ممكن تستخدمها سبيكر من كتر ان صوتها عالي و ممكن تعلي أو توطي و توقف و تشغل من السماعات و ممكن تطولها و تقصرها و انصحها للناس الي بتسمع موسيقي أو بتلعب جامز او طبعاً بتتفرج علي أفلام و مسلسلات و بيجي معاها الشاحن بتاعها و بس كده🦋,
wireless headphone sodo sd-1004 - Black,B091J7JWT4,3.0,هي حلوه بس في واحده صوتها اعلي من التانيه و في صوت صفاره بسيط في الشمال غير كده هي حلوه,
wireless headphone sodo sd-1004 - Black,B091J7JWT4,4.0,"المميزات :
ماتريال كويسة جدا وشكلها حلو والاسود بتعها مات
مريحة للأذن لبستها فترة طويلة كانت كويسة جدا البطانة بتاعتها كويسة
الشحن بتاعها حلو جدا بتقعد فترة كويسة من ٦-٨ ساعات
اتصال بالبلوتوث سريع
توصيل سريع جدا تاني يوم وبدري جدا عن المعاد المكتوب
جت كاملة مفيهاش اي نقص وتغليف محترم

العيوب :
الصوت بتاعها كويس لكن مش احسن حاجة يعني مكتوم سيكا و في سنة نغمشة بسيطة اوي بس مش تضايق لكن ف العموم هو كويس جدا
المايك بتاعها ف المكالمات ضايع خالص يعني مش كويسة ف المكالمات وبرضو دا بالنسبة للسعر مش غريب لان السماعات دي مش تخصص مكالمات اصلا",
wireless headphone sodo sd-1004 - Black,B091J7JWT4,2.0,المنتج صوته كويس بس اعتقد التوصيل وحش العلبه جايه تالفه جدا جدا وفيه جروح في السماعه بسيطه,
wireless headphone sodo sd-1004 - Black,B091J7JWT4,4.0,كل شئ جميل,
wireless headphone sodo sd-1004 - Black,B091J7JWT4,3.0,جودة الصوت نقي وبطاريتها بتقعد كتير جدا شغالة مشكلتها بس ان صوتها واطي شوية زي الهاندفري كدة فمش احسن حاجة ف الشارع والاماكن اللي فيها دوشة,
wireless headphone sodo sd-1004 - Black,B091J7JWT4,3.0,الصوت فيها عالي وممتاز ولكن المايك وحش جدا جدا كمان اي حد جمبك ممكن يسمع الي انت بتسمعه,
wireless headphone sodo sd-1004 - Black,B091J7JWT4,5.0,ممتازة,
wireless headphone sodo sd-1004 - Black,B091J7JWT4,5.0,جااامدة اووي,
wireless headphone sodo sd-1004 - Black,B091J7JWT4,5.0,السماعة صوتها عالي بتعد اكتر من4 ساعات يعني بتطاريه متوسطه وبالنسبه للسعر خرافي وجودة الصوت مش اعلي حاجه بس كويسه ومريحه نوعا ما ولكن سماعة ممتازه وجيد بالنسبة للسعر شكرا لشركة سودو,
wireless headphone sodo sd-1004 - Black,B091J7JWT4,5.0,سماعةجامده بجد حلوة اوي صوتها عالي فشخ,
