Title,ASIN,Stars,Review,Price
"HUAWEI FreeBuds 6i, Intelligent Dynamic ANC 3.0, Punchy Bass, Fast Charging, Longer Listening, Distraction-Free Calling, IP54 Sweat- and Water-resistance, Dual-Device Connection, White",B0D35JN2JH,5.0,"Tengo los huawei freebuds 4i y eran una tremenda basura pero con estos es totalmente diferente, sobretodo si tienes un teléfono huawei es una maravilla","2,662"
"HUAWEI FreeBuds 6i, Intelligent Dynamic ANC 3.0, Punchy Bass, Fast Charging, Longer Listening, Distraction-Free Calling, IP54 Sweat- and Water-resistance, Dual-Device Connection, White",B0D35JN2JH,5.0,Excelente Calidad de sonido y aislamiento de Ruido... supero expectativas,"2,662"
"HUAWEI FreeBuds 6i, Intelligent Dynamic ANC 3.0, Punchy Bass, Fast Charging, Longer Listening, Distraction-Free Calling, IP54 Sweat- and Water-resistance, Dual-Device Connection, White",B0D35JN2JH,2.0,سي و مشاكل في السماعتين و سعات النويز مش بيشتغل و الصوت بيفضل يتنقل بين السماعات بطريقة وحشة اوي,"2,662"
"HUAWEI FreeBuds 6i, Intelligent Dynamic ANC 3.0, Punchy Bass, Fast Charging, Longer Listening, Distraction-Free Calling, IP54 Sweat- and Water-resistance, Dual-Device Connection, White",B0D35JN2JH,5.0,Me encantaron se escucha genial y potente el audio,"2,662"
"HUAWEI FreeBuds 6i, Intelligent Dynamic ANC 3.0, Punchy Bass, Fast Charging, Longer Listening, Distraction-Free Calling, IP54 Sweat- and Water-resistance, Dual-Device Connection, White",B0D35JN2JH,3.0,Ürün güzel fakat beyaz olarak sipariş verdiğim ürün siyah geldi.,"2,662"
"HUAWEI FreeBuds 6i, Intelligent Dynamic ANC 3.0, Punchy Bass, Fast Charging, Longer Listening, Distraction-Free Calling, IP54 Sweat- and Water-resistance, Dual-Device Connection, White",B0D35JN2JH,5.0,"her şeyiyle çok başarılı bir ürün, gürültü engelleme özelliği hayat kurtarıyor :)","2,662"
"HUAWEI FreeBuds 6i, Intelligent Dynamic ANC 3.0, Punchy Bass, Fast Charging, Longer Listening, Distraction-Free Calling, IP54 Sweat- and Water-resistance, Dual-Device Connection, White",B0D35JN2JH,5.0,super feliz con el producto . llego en tiempo y forma,"2,662"
"HUAWEI FreeBuds 6i, Intelligent Dynamic ANC 3.0, Punchy Bass, Fast Charging, Longer Listening, Distraction-Free Calling, IP54 Sweat- and Water-resistance, Dual-Device Connection, White",B0D35JN2JH,5.0,Öncesinde huawei 5i kullanan biri olarak anc ve dış farkındalık daha fazla geliştirilmiş ekstra ses kalitesi eksikliği giderilmiş ve çok daha iyi olmuş. Kargom 18 saat içerisinde ulaştı.,"2,662"
"HUAWEI FreeBuds 6i, Intelligent Dynamic ANC 3.0, Punchy Bass, Fast Charging, Longer Listening, Distraction-Free Calling, IP54 Sweat- and Water-resistance, Dual-Device Connection, White",B0D35JN2JH,5.0,Buena calidad,"2,662"
"HUAWEI FreeBuds 6i, Intelligent Dynamic ANC 3.0, Punchy Bass, Fast Charging, Longer Listening, Distraction-Free Calling, IP54 Sweat- and Water-resistance, Dual-Device Connection, White",B0D35JN2JH,5.0,منتج متميز من ناحية العزل والشحن,"2,662"
"HUAWEI FreeBuds 6i, Intelligent Dynamic ANC 3.0, Punchy Bass, Fast Charging, Longer Listening, Distraction-Free Calling, IP54 Sweat- and Water-resistance, Dual-Device Connection, White",B0D35JN2JH,5.0,سماعات تنافس ابل,"2,662"
"HUAWEI FreeBuds 6i, Intelligent Dynamic ANC 3.0, Punchy Bass, Fast Charging, Longer Listening, Distraction-Free Calling, IP54 Sweat- and Water-resistance, Dual-Device Connection, White",B0D35JN2JH,5.0,Sorunsuz hızlı teslimat. Ürün zaten 10/10,"2,662"
"HUAWEI FreeBuds 6i, Intelligent Dynamic ANC 3.0, Punchy Bass, Fast Charging, Longer Listening, Distraction-Free Calling, IP54 Sweat- and Water-resistance, Dual-Device Connection, White",B0D35JN2JH,2.0,"Son más caros que la versión pasada
A mi parecer tienen peor sonido y la conexión por Bluetooth es muy mala, con el modelo anterior solo abrías el estuche de los audífonos y se conectaba y estos tardan varios segundos en conectarse
No valen la pena","2,662"
"HUAWEI FreeBuds 6i, Intelligent Dynamic ANC 3.0, Punchy Bass, Fast Charging, Longer Listening, Distraction-Free Calling, IP54 Sweat- and Water-resistance, Dual-Device Connection, White",B0D35JN2JH,2.0,"Ses kalitesi iyi,pil dayanıklılık da fena değil ancak bence en önemli kusuru kulaklık telefonu yavaşlatıyor.Youtube videolarında bile kulakliksiz izlediğim video kalitesine kulaklıkla izledigimde takılma yapıyor.Oyunlarda daha fazla yapıyor.Cihazi yavaslatmasindan dolayı tavsiye etmiyorum","2,662"
"Anker soundcore Liberty 4 NC Wireless, 98.5% Noise Reduction, Adaptive Noise Cancelling to Ears 50H Battery, Wireless Charging, Bluetooth 5.3+ 18 Months Local Warranty - Black",B0BZV4QFP8,4.0,مكالمات صوتيه ممتازه وصوت نقي وواضح,"2,550"
"Anker soundcore Liberty 4 NC Wireless, 98.5% Noise Reduction, Adaptive Noise Cancelling to Ears 50H Battery, Wireless Charging, Bluetooth 5.3+ 18 Months Local Warranty - Black",B0BZV4QFP8,5.0,"الصوت جيد جدا وليس ممتاز
الصوت فى المكالمات جيد جدا ومقبوله
الميكروويف جيد ومقبول والافضل فعلا بين جميع سماعات المماثلة والاغلا منها
يوجد بها اوبشن ومميزات فعلاً ممتازه وروعه
البطاريه ممتازه وروعه أيضاً
اروع ما فيها الشاحن اللاسلكي والربط باكثر من جهاز
لا أنكر اعجابى الشديد لهذا المنتج وانصح به واوعدك هيعجبك والسعر 2500 بعد الخصم يجعل السماعه الافضل فى جميع سماعات الفئة العليا لانك لا تحتاج أكثر من هذه الإمكانات الموجوده بها ولم تلاحظ الفروق البسيطه الموجوده فى فئة ال5000الى10000
اخيرا السماعه لما تمسكها هتحس انك تملك شئ فخم ولما تفتح البوكس تحس انك فتحت علبه مجوهرات وده انطباع شخصى","2,550"
"Anker soundcore Liberty 4 NC Wireless, 98.5% Noise Reduction, Adaptive Noise Cancelling to Ears 50H Battery, Wireless Charging, Bluetooth 5.3+ 18 Months Local Warranty - Black",B0BZV4QFP8,5.0,انا كنت بستخدم AirPods Pro جيل اول قبل كده، بس الـ Anker Liberty 4 NC دي طلعت اجمد واحلي. الثبات في الودن افضل، خفيفة في الوزن، الأغاني صوتها حلو جدا، الصوت في المكالمات واضح، وضع الشفافية (transparency) عظيم جدا لو ماشي في الشارع او راكب مواصلات، وعزل الضوضاء كويس جدًا، تستاهل 5 نجوم بكل تأكيد,"2,550"
"Anker soundcore Liberty 4 NC Wireless, 98.5% Noise Reduction, Adaptive Noise Cancelling to Ears 50H Battery, Wireless Charging, Bluetooth 5.3+ 18 Months Local Warranty - Black",B0BZV4QFP8,5.0,"قيمه مقابل سعر
تجربه ممتازه وجوده كويسه جدا","2,550"
"Anker soundcore Liberty 4 NC Wireless, 98.5% Noise Reduction, Adaptive Noise Cancelling to Ears 50H Battery, Wireless Charging, Bluetooth 5.3+ 18 Months Local Warranty - Black",B0BZV4QFP8,1.0,"١- السماعة دي اشتريتها ٣ مرات من امازون ونفس المشاكل كل مرة
٢- اشتريت السماعة من التوكيل اخر مرة وطلع نفس المشاكل
المايك سئ جدآ والعزل مش شغال وصوت السماعة اليمين بيقطع حتي لو مش مشغل حاجة بتسمع صوت خروشة

رحت توكيل اتصال ورفضوا تماما الاستبدال او الاسترجاع بالرغم من اني وديتها اول اسبوع للشراء

اضطريت ابيعها جديدة وخسرت فيها ٦٠٠ جنيه

المرة دي اشتريت السماعة من امازون وقولت يمكن بعد الفترة دي كلها تبقي كويسة.
اشتغلت اول ساعة كويس بعدين الفردة اليمين بتعمل خروشة سواء مشغل حاجة او لا . لازم تطفيها وتشغلها تاني

بجد لا انصح بشراء السماعة دي كلها مشاكل حتي في التوكيل الناس كلها كانت بتشتكي من دي وبس","2,550"
"Anker soundcore Liberty 4 NC Wireless, 98.5% Noise Reduction, Adaptive Noise Cancelling to Ears 50H Battery, Wireless Charging, Bluetooth 5.3+ 18 Months Local Warranty - Black",B0BZV4QFP8,3.0,تتلف بسرعة,"2,550"
"Anker soundcore Liberty 4 NC Wireless, 98.5% Noise Reduction, Adaptive Noise Cancelling to Ears 50H Battery, Wireless Charging, Bluetooth 5.3+ 18 Months Local Warranty - Black",B0BZV4QFP8,5.0,سماعه تحفه بمعني الكلمه,"2,550"
"Anker soundcore Liberty 4 NC Wireless, 98.5% Noise Reduction, Adaptive Noise Cancelling to Ears 50H Battery, Wireless Charging, Bluetooth 5.3+ 18 Months Local Warranty - Black",B0BZV4QFP8,4.0,"جت و كانت كويسة جدا
لكن ماجاش معاها ضمان زي ما كان مكتوب
لو في امكانية يتبعتلي حتي لو كانت سوفت علي الميل","2,550"
"Anker soundcore Liberty 4 NC Wireless, 98.5% Noise Reduction, Adaptive Noise Cancelling to Ears 50H Battery, Wireless Charging, Bluetooth 5.3+ 18 Months Local Warranty - Black",B0BZV4QFP8,4.0,"السماعه ممتازه كقيمه مقابل سعر
هي افضل حاجه في الفقه السعريه دي
العلبه جت مقفوله وتمام ولكن بدون استيكر اتصال لضمان
انكر المعتمد في مصر","2,550"
"Anker soundcore Liberty 4 NC Wireless, 98.5% Noise Reduction, Adaptive Noise Cancelling to Ears 50H Battery, Wireless Charging, Bluetooth 5.3+ 18 Months Local Warranty - Black",B0BZV4QFP8,5.0,ممتازة صوت واضح ونقي وفيها خيارات كتير وعزل الضوضاء حلو جدا,"2,550"
"Anker soundcore Liberty 4 NC Wireless, 98.5% Noise Reduction, Adaptive Noise Cancelling to Ears 50H Battery, Wireless Charging, Bluetooth 5.3+ 18 Months Local Warranty - Black",B0BZV4QFP8,4.0,"المنتج محترم والباكينج بتاعه محترم جدا.
السماعات جودة الصوت فيها رائع وصوت المايك كويس جدا والسماعات الصوت فيها فوق الرائع في الموسيقي والمكالمات
عزل الضوضاء جيد جدا.
جاري التجربة لفترة أطول للتأكد من ساعات التشغيل وشحت العلبة كمان.","2,550"
"Anker soundcore Liberty 4 NC Wireless, 98.5% Noise Reduction, Adaptive Noise Cancelling to Ears 50H Battery, Wireless Charging, Bluetooth 5.3+ 18 Months Local Warranty - Black",B0BZV4QFP8,2.0,عزل ضعيف جدا,"2,550"
"Anker soundcore Liberty 4 NC Wireless, 98.5% Noise Reduction, Adaptive Noise Cancelling to Ears 50H Battery, Wireless Charging, Bluetooth 5.3+ 18 Months Local Warranty - Black",B0BZV4QFP8,2.0,السعر ينزل عن كده كتير عشان الحاله وحشه,"2,550"
"Anker soundcore Liberty 4 NC Wireless, 98.5% Noise Reduction, Adaptive Noise Cancelling to Ears 50H Battery, Wireless Charging, Bluetooth 5.3+ 18 Months Local Warranty - Black",B0BZV4QFP8,4.0,"بشكل عام السماعة ممتازة كقيمة مقابل سعر
والعزل بتاعها محترم جداً وصوت نقي وواضح وفي المكالمات كمان
واجمل حاجه فيها البطارية","2,550"
"Anker soundcore Liberty 4 NC Wireless, 98.5% Noise Reduction, Adaptive Noise Cancelling to Ears 50H Battery, Wireless Charging, Bluetooth 5.3+ 18 Months Local Warranty - Black",B0BZV4QFP8,5.0,السماعة كويسة جداً و المايك صوته مظبوظ ، خاصية منع الضوضاء noise cancellation شغالة بشكل ممتاز جداً ، حتي في الشارع او في مواصلات او في السفر ينفع من غير ما اشغل اي موسيقي اقفل علي كل الصوت و الإزعاج اللي جنبي. البرنامج بتاع السماعة سهل جداً و نقدر بسهولة نتحكم ف كل حاجة. التاتش بتاع السماعة عشان تفتح او تنهي مكالمة من لمسة خفيفة . انصح الناس تشتريها طبعاً,"2,550"
"Anker soundcore Liberty 4 NC Wireless, 98.5% Noise Reduction, Adaptive Noise Cancelling to Ears 50H Battery, Wireless Charging, Bluetooth 5.3+ 18 Months Local Warranty - Black",B0BZV4QFP8,4.0,كويس بس العزل مش احسن حاجة,"2,550"
"Anker soundcore Liberty 4 NC Wireless, 98.5% Noise Reduction, Adaptive Noise Cancelling to Ears 50H Battery, Wireless Charging, Bluetooth 5.3+ 18 Months Local Warranty - Black",B0BZV4QFP8,5.0,"السماعه فوق التوقعات كتير بيقولو المكالمات فيها مش احسن حاجه بقالي ٤ ايام بستخدمها في كل مكالمات في الكافيهه وأنا سايق في البيت
في الشغل محدش قالي مش سامعك
من الطرف الي بكلمه حقيقي الميكات ١٠٠٪
السماعه عمليه تستحق ثمنها
عزل الضوضاء مش مبهر بس بقلل كل الدوشه حوليك لو اخترت كوتشه ودان منسبه يحقق نتيجه افضل بس كويس جدا جدا","2,550"
"Anker soundcore Liberty 4 NC Wireless, 98.5% Noise Reduction, Adaptive Noise Cancelling to Ears 50H Battery, Wireless Charging, Bluetooth 5.3+ 18 Months Local Warranty - Black",B0BZV4QFP8,5.0,السماعه ممتازه سواء جودة الخامات او جودة الصوت السماعه صوتها عالى و جميل جدا حاجه ممتازه ال ear tips جودتها عاليه و ناعمه و مريحه جدا و عازل الضوضاء متعه بصراحه سماعه جميله جدا لكن بالنسبه لجودة المكالمات مش احسن حاجه لكنها بتمشي الحال و الطرف التانى هيسمعك بدون ازعاج فى الاماكن الهاديه لكن منصحش بيها لو فى الشارع هى سماعة ميوزك اكتر منها مكالمات,"2,550"
"Anker soundcore Liberty 4 NC Wireless, 98.5% Noise Reduction, Adaptive Noise Cancelling to Ears 50H Battery, Wireless Charging, Bluetooth 5.3+ 18 Months Local Warranty - Black",B0BZV4QFP8,4.0,الشيء الذي ينقصها الضمان تقريباً بدون ضمان اتصال او اي ضمان تاني,"2,550"
"Anker soundcore Liberty 4 NC Wireless, 98.5% Noise Reduction, Adaptive Noise Cancelling to Ears 50H Battery, Wireless Charging, Bluetooth 5.3+ 18 Months Local Warranty - Black",B0BZV4QFP8,5.0,"السماعه جميله جدا وصوتها ممتاز مع تجربه العزل اللي بيعزل الضوضاء بنسبه عاليه جدا
ده غير أداء المايك ف المكالمات واضح جدا يعني اللي
بيكلمك مش هيحس انك بتتكلم من سماعه بلوتوث
لو عايز صوت مميز وبيز عالي مع مايك يعتمد عليه ف المكالمات انصح بشرائها","2,550"
"Anker soundcore Liberty 4 NC Wireless, 98.5% Noise Reduction, Adaptive Noise Cancelling to Ears 50H Battery, Wireless Charging, Bluetooth 5.3+ 18 Months Local Warranty - Black",B0BZV4QFP8,4.0,لو حد حابب يشتريها ف هي بتيجي ضمان دولي مش ضمان اتصال,"2,550"
"Anker soundcore Liberty 4 NC Wireless, 98.5% Noise Reduction, Adaptive Noise Cancelling to Ears 50H Battery, Wireless Charging, Bluetooth 5.3+ 18 Months Local Warranty - Black",B0BZV4QFP8,5.0,ممتازه في المكالمات والصوتيات. ولكنها ليست الافضل في العزل,"2,550"
"Anker soundcore Liberty 4 NC Wireless, 98.5% Noise Reduction, Adaptive Noise Cancelling to Ears 50H Battery, Wireless Charging, Bluetooth 5.3+ 18 Months Local Warranty - Black",B0BZV4QFP8,4.0,"الصوت والتصميم جميل والعزل قوى وحقيقى
العيب من وجهة نظرى انك متقدرش تغير لوضع العزل اثناء تلقى المكالمات","2,550"
"Anker soundcore Liberty 4 NC Wireless, 98.5% Noise Reduction, Adaptive Noise Cancelling to Ears 50H Battery, Wireless Charging, Bluetooth 5.3+ 18 Months Local Warranty - Black",B0BZV4QFP8,3.0,"الصوت كويس في المزيكا
في المكالمات الأداء معقول جدآ
أكبر عيب هو البطارية للأسف مابتكملش ساعة إلا ربع مكالمات أو ساعتين مزيكا
السعر كمان عالي على السماعة دي
شايف ان
R50i NC
بتقدم نفس الأداء بالضبط و بأقل من نصف السعر","2,550"
"Anker soundcore Liberty 4 NC Wireless, 98.5% Noise Reduction, Adaptive Noise Cancelling to Ears 50H Battery, Wireless Charging, Bluetooth 5.3+ 18 Months Local Warranty - Black",B0BZV4QFP8,4.0,جيد جدا.,"2,550"
"Anker soundcore Liberty 4 NC Wireless, 98.5% Noise Reduction, Adaptive Noise Cancelling to Ears 50H Battery, Wireless Charging, Bluetooth 5.3+ 18 Months Local Warranty - Black",B0BZV4QFP8,3.0,ضمان دولى,"2,550"
"Anker soundcore Liberty 4 NC Wireless, 98.5% Noise Reduction, Adaptive Noise Cancelling to Ears 50H Battery, Wireless Charging, Bluetooth 5.3+ 18 Months Local Warranty - Black",B0BZV4QFP8,5.0,قيمة مقابل سعر تستحق سعرها والصوت ممتاز في المكالمات حتى لو في وسط زحمة,"2,550"
"Anker soundcore Liberty 4 NC Wireless, 98.5% Noise Reduction, Adaptive Noise Cancelling to Ears 50H Battery, Wireless Charging, Bluetooth 5.3+ 18 Months Local Warranty - Black",B0BZV4QFP8,5.0,سمعات كويسة جدا... صوتها حلو وعالي وفيها خاصية noise cancelation مابتسمعش اي حاجة حواليك طول الاستخدام .. المايك ممتاز جدا... بشكل عام سماعة محترمة..,"2,550"
"Anker soundcore Liberty 4 NC Wireless, 98.5% Noise Reduction, Adaptive Noise Cancelling to Ears 50H Battery, Wireless Charging, Bluetooth 5.3+ 18 Months Local Warranty - Black",B0BZV4QFP8,5.0,"سماعة جودتها ممتازة
صوت رائع
عزل ممتاز
مايك جيدا جدا في اغلب للظروف","2,550"
"Anker soundcore Liberty 4 NC Wireless, 98.5% Noise Reduction, Adaptive Noise Cancelling to Ears 50H Battery, Wireless Charging, Bluetooth 5.3+ 18 Months Local Warranty - Black",B0BZV4QFP8,4.0,منتج جيد جدا ، عيبها فقط هي حجمها انا شايفها ضخمه وغير مريحه في حملها في اليد او الجيب ، وحجها في الاذن ايضا كبير.,"2,550"
"Anker soundcore Liberty 4 NC Wireless, 98.5% Noise Reduction, Adaptive Noise Cancelling to Ears 50H Battery, Wireless Charging, Bluetooth 5.3+ 18 Months Local Warranty - Black",B0BZV4QFP8,1.0,لماذا تاخر استرجاع المبلغ الخاص بي,"2,550"
"Anker soundcore Liberty 4 NC Wireless, 98.5% Noise Reduction, Adaptive Noise Cancelling to Ears 50H Battery, Wireless Charging, Bluetooth 5.3+ 18 Months Local Warranty - Black",B0BZV4QFP8,2.0,"ممكن حد يعرفنى اتاكد من انها ضمان محلى الوكيل اذاى كنت شاريها قبل كدا عليها ملصق الوكيل
المره دى لا وخدمة العملاء قالت ضمان بس عايز اتاكد","2,550"
"Anker soundcore Liberty 4 NC Wireless, 98.5% Noise Reduction, Adaptive Noise Cancelling to Ears 50H Battery, Wireless Charging, Bluetooth 5.3+ 18 Months Local Warranty - Black",B0BZV4QFP8,3.0,حلو اوي والعزل رهيب والصوت جميل جدا ، لكن لو ودانك صغيرة هتوجعك اوي مع الفترات الطويلة ، لو ودنك عادية فاهي مريحة اوي,"2,550"
"Anker soundcore Liberty 4 NC Wireless, 98.5% Noise Reduction, Adaptive Noise Cancelling to Ears 50H Battery, Wireless Charging, Bluetooth 5.3+ 18 Months Local Warranty - Black",B0BZV4QFP8,5.0,السماعه شيك عمر البطاريه رهيب وقت الاستماع رهيب صوت الموسيقية رهيب العزل ممتاز صوت المكلمات جيد جدا عشان كده تستحق ٥ نجوم,"2,550"
"Anker soundcore Liberty 4 NC Wireless, 98.5% Noise Reduction, Adaptive Noise Cancelling to Ears 50H Battery, Wireless Charging, Bluetooth 5.3+ 18 Months Local Warranty - Black",B0BZV4QFP8,5.0,"البطاريه قويه والصوت حلو وتصميم جذاب وسعر تانفسي
دي تجربه اول يوم وان شاء الله رايي ميتغيرش","2,550"
"Anker soundcore Liberty 4 NC Wireless, 98.5% Noise Reduction, Adaptive Noise Cancelling to Ears 50H Battery, Wireless Charging, Bluetooth 5.3+ 18 Months Local Warranty - Black",B0BZV4QFP8,5.0,صوت ممتاز و حرفيا بشغلها و الصوت أقل من النص مش سامع أي حاجه حرفيا حواليا,"2,550"
"Anker soundcore Liberty 4 NC Wireless, 98.5% Noise Reduction, Adaptive Noise Cancelling to Ears 50H Battery, Wireless Charging, Bluetooth 5.3+ 18 Months Local Warranty - Black",B0BZV4QFP8,1.0,"السماعه صوتها كويس بس بعد اقل من سنه السماعه اليمين بدأت تخلص شحن بسرعه والتوكيل من راضي يغيرها وبيقول انها مفيهاش مشكله مع انها مبتقعدش اكتر من ٣٠ دقيقه علي الشحنه الواحده مع انه السماعه الشمال شغاله مظبوط وبتقعد اكتر من ٥ ساعات علي شحنه واحده فكدا عيب تصنيع
لا ارشح المنتج بسبب توكيل اتصال النصاب","2,550"
"Anker soundcore Liberty 4 NC Wireless, 98.5% Noise Reduction, Adaptive Noise Cancelling to Ears 50H Battery, Wireless Charging, Bluetooth 5.3+ 18 Months Local Warranty - Black",B0BZV4QFP8,1.0,"منتجات انكر الوكيل المعتمد لها بمصر شركه (اتصال) وعشان تميز منتجتها بتحط لوجو اتصال عيها
برغم ان امازون كلتبه ان في ضمان ١٨ شهر لما اشتلمت السماعه لقيت معلهاش اللوجو اتواصلت مع التوكيل قالوا ليا اي منتج مش عليه اللوجو يبقى ضمناها دولي واحنا مش مسؤولين عنه
طبعا خدمه عملاء امازون بيقولوا كلام مغاير وان الضمان بشهاده ضريبيه اللي اتصال مش بتعترف بيها

فكمية تضليل من امازون غريبه","2,550"
"Anker soundcore Liberty 4 NC Wireless, 98.5% Noise Reduction, Adaptive Noise Cancelling to Ears 50H Battery, Wireless Charging, Bluetooth 5.3+ 18 Months Local Warranty - Black",B0BZV4QFP8,2.0,السماعه جايه من غير ضمان على عكس الوصف ان هي ميعاده 18 شهر,"2,550"
"Anker soundcore Liberty 4 NC Wireless, 98.5% Noise Reduction, Adaptive Noise Cancelling to Ears 50H Battery, Wireless Charging, Bluetooth 5.3+ 18 Months Local Warranty - Black",B0BZV4QFP8,4.0,ازاي اتاكد من الضمان,"2,550"
"Anker soundcore Liberty 4 NC Wireless, 98.5% Noise Reduction, Adaptive Noise Cancelling to Ears 50H Battery, Wireless Charging, Bluetooth 5.3+ 18 Months Local Warranty - Black",B0BZV4QFP8,5.0,ممتازة,"2,550"
"Anker soundcore Liberty 4 NC Wireless, 98.5% Noise Reduction, Adaptive Noise Cancelling to Ears 50H Battery, Wireless Charging, Bluetooth 5.3+ 18 Months Local Warranty - Black",B0BZV4QFP8,3.0,المنتج جيد معروف البائع يرد علي كافه الاستفسارات للاسف المنتج ليس له ضمان او مركز تصليح او قطع غيار وهو اسو ما في المنتج,"2,550"
"Anker soundcore Liberty 4 NC Wireless, 98.5% Noise Reduction, Adaptive Noise Cancelling to Ears 50H Battery, Wireless Charging, Bluetooth 5.3+ 18 Months Local Warranty - Black",B0BZV4QFP8,5.0,الصوت فيها ممتاز وفيه بيز ودرجات صوت واضحه والعزل حاسس بيه انصح بيها,"2,550"
"Anker soundcore Liberty 4 NC Wireless, 98.5% Noise Reduction, Adaptive Noise Cancelling to Ears 50H Battery, Wireless Charging, Bluetooth 5.3+ 18 Months Local Warranty - Black",B0BZV4QFP8,5.0,جيد,"2,550"
"Anker soundcore Liberty 4 NC Wireless, 98.5% Noise Reduction, Adaptive Noise Cancelling to Ears 50H Battery, Wireless Charging, Bluetooth 5.3+ 18 Months Local Warranty - Black",B0BZV4QFP8,1.0,جاتلي الضمان الدولي مش المحلي دول ناس كدابه و بتخدع,"2,550"
"Anker soundcore Liberty 4 NC Wireless, 98.5% Noise Reduction, Adaptive Noise Cancelling to Ears 50H Battery, Wireless Charging, Bluetooth 5.3+ 18 Months Local Warranty - Black",B0BZV4QFP8,5.0,السماعة ممتازة في المكالمات ودي كانت بالنسبالي اهم حاجة عزل ممتاز صوت واضح,"2,550"
"Anker soundcore Liberty 4 NC Wireless, 98.5% Noise Reduction, Adaptive Noise Cancelling to Ears 50H Battery, Wireless Charging, Bluetooth 5.3+ 18 Months Local Warranty - Black",B0BZV4QFP8,5.0,منتج جميل ومن افضل المنتجات اللي تدفع فيها فلوس,"2,550"
"Anker soundcore Liberty 4 NC Wireless, 98.5% Noise Reduction, Adaptive Noise Cancelling to Ears 50H Battery, Wireless Charging, Bluetooth 5.3+ 18 Months Local Warranty - Black",B0BZV4QFP8,5.0,لا تعليق بجد، سماعه خيال وشيك جدا وجوده عاليه فوق الوصف,"2,550"
"Anker soundcore Liberty 4 NC Wireless, 98.5% Noise Reduction, Adaptive Noise Cancelling to Ears 50H Battery, Wireless Charging, Bluetooth 5.3+ 18 Months Local Warranty - Black",B0BZV4QFP8,1.0,مستهلكة جدا,"2,550"
"Anker soundcore Liberty 4 NC Wireless, 98.5% Noise Reduction, Adaptive Noise Cancelling to Ears 50H Battery, Wireless Charging, Bluetooth 5.3+ 18 Months Local Warranty - Black",B0BZV4QFP8,5.0,ممتازه فعلا جدا,"2,550"
"Anker soundcore Liberty 4 NC Wireless, 98.5% Noise Reduction, Adaptive Noise Cancelling to Ears 50H Battery, Wireless Charging, Bluetooth 5.3+ 18 Months Local Warranty - Black",B0BZV4QFP8,1.0,مكتوب في الإسم إنها بضمان محلي ١٨ شهر و الضمان المحلي هنا في مصر هو شركة إتصال و كلمتهم قالوا لو العلبة مش عليها الاستيكر بتاعهم تبقي من غير ضمان و طلبتها مرتين مرة منهم البائع من امازون و برضه جات من غير ضمان.,"2,550"
"Anker soundcore Liberty 4 NC Wireless, 98.5% Noise Reduction, Adaptive Noise Cancelling to Ears 50H Battery, Wireless Charging, Bluetooth 5.3+ 18 Months Local Warranty - Black",B0BZV4QFP8,1.0,"سماعات سيئة جداً و باظت بعد 4 او 5 شهور من الاستخدام، وديتها الضمام في اتصال و بقالهم اسبوعين بيدوروا على قطعه تانية يدهالي بدالها، منتج سئ و خدمة ما بعد البيع اسوأ

ماحدش يشتريها","2,550"
"Anker soundcore Liberty 4 NC Wireless, 98.5% Noise Reduction, Adaptive Noise Cancelling to Ears 50H Battery, Wireless Charging, Bluetooth 5.3+ 18 Months Local Warranty - Black",B0BZV4QFP8,2.0,السماعه وصلت مفتوحه قبل كده لان كانت مليانه من جوه العلبه تراب وكان عليها كذا بقعه وهي عموما صوتها كويس جدا والعزل كويس جدا لكن للاسف الصوت اعلي حاجه فيه برضو واطيه,"2,550"
"Anker soundcore Liberty 4 NC Wireless, 98.5% Noise Reduction, Adaptive Noise Cancelling to Ears 50H Battery, Wireless Charging, Bluetooth 5.3+ 18 Months Local Warranty - Black",B0BZV4QFP8,5.0,جميلة و صوتها نقي جداً و بتقعد كتير جداً لحد ما تفصل,"2,550"
"Anker soundcore Liberty 4 NC Wireless, 98.5% Noise Reduction, Adaptive Noise Cancelling to Ears 50H Battery, Wireless Charging, Bluetooth 5.3+ 18 Months Local Warranty - Black",B0BZV4QFP8,1.0,"Premium -eg
تاجر غير أمين","2,550"
"Anker soundcore Liberty 4 NC Wireless, 98.5% Noise Reduction, Adaptive Noise Cancelling to Ears 50H Battery, Wireless Charging, Bluetooth 5.3+ 18 Months Local Warranty - Black",B0BZV4QFP8,5.0,السماعة تستاهل اكثر من ثمنها,"2,550"
"Anker soundcore Liberty 4 NC Wireless, 98.5% Noise Reduction, Adaptive Noise Cancelling to Ears 50H Battery, Wireless Charging, Bluetooth 5.3+ 18 Months Local Warranty - Black",B0BZV4QFP8,1.0,العلبه جات فارغه,"2,550"
"Anker soundcore Liberty 4 NC Wireless, 98.5% Noise Reduction, Adaptive Noise Cancelling to Ears 50H Battery, Wireless Charging, Bluetooth 5.3+ 18 Months Local Warranty - Black",B0BZV4QFP8,5.0,صوت وأداء وعزل وسهولة استخدام وتوصيل بجهازين بسلاسة .. كل ذلك بسعر مناسب,"2,550"
