Title,ASIN,Stars,Review,Website
JBL Tune 720Bt Wireless Over Ear Headphones Pure Bass Sound 76H Battery Hands-Free Call Plus Voice Aware Multi Point Connection Lightweight And Foldable Detachable Audio Cable Purple,N53406840A,5,رائع يستحق الاقتناء,Noon
JBL Tune 520Bt Wireless On Ear Headphones Pure Bass Sound 57H Battery Hands Free Call Plus Voice Aware Multi Point Connection Lightweight And Foldable Blue,N53401778A,5,"كان عندي سماعة tune500 ، الاصدار السابق وكانت جميله وانكسرت علي وقررت اشتري ذي tune520 , لي اسبوع استخدمها اول ماجتني احسبها تقليد بسبب الاختلاف بين الاصدارين بس بحثت وتاكدت انها اصليه طبعًا صناعة جبل علي ولكن اصلية ١٠٠٪؜ ، اذا تبغون تغيرون صوت تشغيل السماعه وتقفيل السماعه (باور اون،كونكتيد،باور اوف)  ، حملوا برنامج Jbl headphones وتقدرون تغيرونه للصوت الطبيعي حق الاصدار السابق ، طبعًا الشحن لايعلى عليه للان ماقد احتجت اشحنها + اللون رهيب + جودة العزل افضل بكثييييير من الاصدار الاول ، محد يسمعني وما اسمع احد + توجع الراس من جهة الشعر فوق بس عادي وسعوها وتضبط👍 .. يعني اذا محتار بين ...المزيدالاصدار الاول والثاني انصحك بالثاني👍",Noon
JBL Tune 520Bt Wireless On Ear Headphones Pure Bass Sound 57H Battery Hands Free Call Plus Voice Aware Multi Point Connection Lightweight And Foldable Blue,N53401778A,5,"اشتريتُ مؤخرًا سماعة JBL Tune 520BT، وأنا معجبٌ بها للغاية! صوتها الجهير النقي مذهل، حيث تُقدم جهيرًا غنيًا دون فقدان الوضوح. سماعات الرأس خفيفة الوزن وقابلة للطي، مما يجعلها مريحة للغاية للاستخدام أثناء التنقل.
تعمل ميزة المكالمات بدون استخدام اليدين بشكل ممتاز، وميزة التعرف على الصوت تُضفي لمسةً رائعةً للبقاء على دراية بالبيئة المحيطة. يُعد الاتصال متعدد النقاط ميزةً رائعةً، إذ يُتيح لي التبديل بسهولة بين الأجهزة.
بشكل عام، تُقدم هذه السماعات جودة صوت ممتازة وراحةً فائقة. أنصح بها بشدة!",Noon
JBL Tune 520Bt Wireless On Ear Headphones Pure Bass Sound 57H Battery Hands Free Call Plus Voice Aware Multi Point Connection Lightweight And Foldable Blue,N53401778A,4,اول شي حجم السماعه يعتبر صغير من نفس الشركه هي كذا تصنيعها تعور بالاذن شوي الي اذانيهم كبيره ماراح تناسبهم بس انا مناسبتني الحمدلله ، بالنسبه لافضل شي واقوى شي هو الشحن شحنها يطول مره مره ماشاءالله اشحنها مره وحده بالاسبوع واستخدمها بطريق الجامعه وبالجامعه دايم ، بالنسبه للصوت اذا شغلتو شي والسماعه مو باذنكم يبان الصوت مره بس اول ماتحطونها على الاذن تعزلكم عن العالم وابدًا محد يقدر يسمع شي ، صراحه على سعرها تستاهل مره 👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻,Noon
JBL Tune 520Bt Wireless On Ear Headphones Pure Bass Sound 57H Battery Hands Free Call Plus Voice Aware Multi Point Connection Lightweight And Foldable Blue,N53401778A,5,جتني شحنها ٨٠ وماشاءالله 4 ساعات شحنها مانزل عن ٨٠ والصوت واضح ومريحه على الأذن لدرجه اني أنسى اني لابستها خفيفه مرا وثابته على الرأس ما ترجع ورا او تتحرك إلا إذا انتو حركتوها جدا والتغليف رائع بمعنى الكلمه أنا لو دريت أنها أسطوريه كذا ما كان خسرت فلوسي على سماعات ثانيه واخيراً لا تتعدون ذي السماعه لأنكم خسرانين لو تعديتوها وسعرها خرافي وقليل على المميزات الي فيها,Noon
JBL Tune 520Bt Wireless On Ear Headphones Pure Bass Sound 57H Battery Hands Free Call Plus Voice Aware Multi Point Connection Lightweight And Foldable Blue,N53401778A,5,"فيه كمان الثانيه نفسها بالضبط ونفس الشركه وكل شي وارخص الي هي (510)  
الفرق ان 520 (الي معي) يجي لها تطبيق يمديك تغير فيه كم حاجه 
(((باختصار التطبيق ما يستاهل يعني زياده يمكن 30 ريال خلها معك احسن لك خذو ال 510 ))) 
والعزل اشوف انه ممتاز ماحد يسمع الا اذا الصوت مره مرتفع 
وشوي تضايق خصوصاً اذا طولت لابسها مدري منها او من راسي كبير ...المزيد
بس مو لدرجة انك ما تشتريها",Noon
JBL Tune 520Bt Wireless On Ear Headphones Pure Bass Sound 57H Battery Hands Free Call Plus Voice Aware Multi Point Connection Lightweight And Foldable Blue,N53401778A,3,"السماعه حلوه وصلتني السبت 11 أكتوبر
واليوم 13 أكتوبر الاثنين صار فيها عززل قوي 
وصوت الموسيقى يروح ويجي الصراحه 
 وانا العب كود ف صاير صوت الاسلاحة غريب يروح ويجي وخلتني اخسر في قيمي لان الصوت يروح ويجي ماحبيتها . بس ممكن لها حل في التطبيق حقها بشوف وش علتها",Noon
JBL Tune 520Bt Wireless On Ear Headphones Pure Bass Sound 57H Battery Hands Free Call Plus Voice Aware Multi Point Connection Lightweight And Foldable Blue,N53401778A,5,"بالله محترمه وصوت جبار وعزل ونقاووووة
اهم شي في عالم السماعات هي النقاوه والصفاوه
الصوت تسمعه وهو نظيف وبدون ازعاج ومؤثرات
انا شريتها لاني قد جربتها عند واحد من اخوياي وبالطبع طلعت نفسها وافضل بعد
اني لكم ناصح لحد يتردد للي يبي سماعة كفو ومحترمه وسعرها ممتاز ...",Noon
JBL Tune 520Bt Wireless On Ear Headphones Pure Bass Sound 57H Battery Hands Free Call Plus Voice Aware Multi Point Connection Lightweight And Foldable Blue,N53401778A,5,اخذتها بناء التقيمات وما ندمت الصراحة مرررره حلوه وصوتها حلو وتنزلي الابلكيشن وتقدرو تغيرو الصوت استريو او عادي بس لو أذنك تعرق كثير لا تاخدي الدائرية خذي الاكبر بحط لكم صورتها + شحنها يقعد وفيها عزل قريت تعليقات انو الي جنبك يسمعك جربتها أبدا محد يقدر يسمع حتى لو رفعت الصوت آخر شيء,Noon
JBL Tune 520Bt Wireless On Ear Headphones Pure Bass Sound 57H Battery Hands Free Call Plus Voice Aware Multi Point Connection Lightweight And Foldable Blue,N53401778A,4,يومين استخدام: اعجبتني السماعة سهل استخدامها مرة و الصوت حلو و إذا تبون تشوفون اذا اللي جمبكم يسمع او لا اول شيء افصخوها وشغلوا اي فيديو وغطوا مخرج الصوت بيدكم بتلاحظون ان الصوت اختفى يعني اللي جمبك ما رح يسمع اذا حطيتيها باذنك ، العيوب اللي فيها توجع الأذن شوي اذا طولتوا و تخلي شكل الراس مربع لانها كبيرة شوي بس عومًا حلوه,Noon
JBL Tune 520Bt Wireless On Ear Headphones Pure Bass Sound 57H Battery Hands Free Call Plus Voice Aware Multi Point Connection Lightweight And Foldable Blue,N53401778A,4,صراحه هي حلوه وصوتها عالي وتعزلك عن الي حولك ماتسمعهم ابدا بس مافيها عازل يعني لو احد جمبك وانت رافع الصوت للاخير بيسمع الي جمبك وثانيا حجمها صغير وتعور بالاذن شوي بس حلوه وحبيتها لانه نادر تلاقي سماعه تعال ومحد يسمع وش تسمع انت فا كويسه والله لان طالبه من سوني وحده وحتى هي نفس الشيء فا بديل ازخص Jpl كويسه انصحكم فيها,Noon
JBL Tune 520Bt Wireless On Ear Headphones Pure Bass Sound 57H Battery Hands Free Call Plus Voice Aware Multi Point Connection Lightweight And Foldable Blue,N53401778A,5,صوتها حلو بس مو اعلى شي عزلها بسيط وحلو اشوفها مناسبه لسعرها اذا تكرهو فكرة انو السماعه تضغط على اذنكم ممكن ما تعجبكم لانها ما تغطي الاذن كامله ولو طولتي حق ساعه تقريبا ممكن تعورك اذنك ثباتها حلو وما تتحرك من الراس,Noon
JBL Tune 520Bt Wireless On Ear Headphones Pure Bass Sound 57H Battery Hands Free Call Plus Voice Aware Multi Point Connection Lightweight And Foldable Blue,N53401778A,4,الي عجبني في المنتج جوده وصوت والمايك واضح والي ما عجبني اذا طولت على الصوت يطلع برا بس لو يتعدل هاذا الشي صارت احلا وتتوسع وفيها اربع ازرار واحد لتشغيل وواحد لتطويل الصوت وواحد لتقليل الصوت واحد يغير الاغنيه  وتتحرك بسهوله ويمديكم تحطونها بشنطه  وفيها اسفنجه عشان راسك  مايؤلمك,Noon
JBL Tune 520Bt Wireless On Ear Headphones Pure Bass Sound 57H Battery Hands Free Call Plus Voice Aware Multi Point Connection Lightweight And Foldable Blue,N53401778A,5,"المنتج اصلي 
الصوت نقي 
وميزته التطبيق اللي بتنزله ع الفون ومن خلاله بتقدر تعدل ع الصوت وتتحكم فيه 
اللي حواليا مش بيسمعوا لو الصوت مش عالي اوي وعشان متتعبش ودنك 
بجد من افضل الخيارات اللي جبتها",Noon
JBL Tune 520Bt Wireless On Ear Headphones Pure Bass Sound 57H Battery Hands Free Call Plus Voice Aware Multi Point Connection Lightweight And Foldable Blue,N53401778A,5,اعجبني الحجم والصوت واضح وصافي وجودته بالنسبه للضيق م حسيت ان السماعه ضيقه بالعكس مناسبه مره حلوه حبيتهها وبأذن الله برجع اشتريها مره ثانيه وثالثه ورابعه,Noon
JBL Tune 520Bt Wireless On Ear Headphones Pure Bass Sound 57H Battery Hands Free Call Plus Voice Aware Multi Point Connection Lightweight And Foldable Blue,N53401778A,5,اخذت سماعات اللون الازرق وصدق وصلتني وجربتها ماشاء الله كل شي حلو حجمها وصوتها وشحنها سريع جدا وتطول بس يمكن المزعج فيها شوي تضغط الاذن بس عزلها ما تسمعين اللي حولك ابد,Noon
JBL Tune 520Bt Wireless On Ear Headphones Pure Bass Sound 57H Battery Hands Free Call Plus Voice Aware Multi Point Connection Lightweight And Foldable Blue,N53401778A,1,اشتريتها من 13 يوم و النهارده  انفصل الجزء الداخلي المبطن ده عن السماعه,Noon
JBL Tune 520Bt Wireless On Ear Headphones Pure Bass Sound 57H Battery Hands Free Call Plus Voice Aware Multi Point Connection Lightweight And Foldable Blue,N53401778A,4,"*سماعه محترمه وخامه فوق الوصف 
*بس ملحوظه منصحش بيها للجيمرز علشان فيها ديلاى فى الشوتيج
*بس عمتا للميوزيك كويسه جدا للجيم والخروخ والسفر  تقييمى ليها ٨,٥ من ١٠",Noon
JBL Tune 520Bt Wireless On Ear Headphones Pure Bass Sound 57H Battery Hands Free Call Plus Voice Aware Multi Point Connection Lightweight And Foldable Blue,N53401778A,4,الايجابيات: صوتها ممتاز ومريحه نوعاً ما مع الايام وبطاريتها خرااااااااااافية تبارك الرحمن تطول معك، اما السلبية الوحيده: هي اذا تباها للهروله تراك بتبتلش انها ما تثبت على راسك,Noon
JBL Tune 520Bt Wireless On Ear Headphones Pure Bass Sound 57H Battery Hands Free Call Plus Voice Aware Multi Point Connection Lightweight And Foldable Blue,N53401778A,3,"والصوت متوسط جميل على نفس السعر واحلى 
لكن مشكلتها تعور الاذن لدرجة تضغط على الرقبه اذا طولت 
بس اللي متعود بتعجبه",Noon
JBL Tune 520Bt Wireless On Ear Headphones Pure Bass Sound 57H Battery Hands Free Call Plus Voice Aware Multi Point Connection Lightweight And Foldable Blue,N53401778A,5,"اول شي لاحضته السماعه مريحهه مرهه والصوت ماشاءالله تبارك الله عاللي صدق ومتضايق مره ومن ناحيه اذا هي تطلع الصوت او لا  
لا ماتطلع الصوت (ترى كل السماعات يطلعون صوت اذا عليتي مره )بس لاحضت انو هذي السماعه تطلع صوت بسس مرههههه خفيييفففف بيعني محد يسمع لا اذا كان لااصق منك بس الباقي مايسمعون بس صرااحه اعجبتي مره لان الناس يقولون ان كل اللي حولك يسمعون بس طلع لا محد يسمع وانا جربت اشغلها على ايفون 11 طلعت تشتغل وبسرعه مره تشبك ماتقعد ساعه بعد اذا شغلتيها تشبك على طولل ومن ناحيه الشحن صدقق حلو تشحن بسرعه مرهه وماتخذ وقت واحلى شي ان البطاريه تطول مره ...المزيدبالاستخدام واحلى شي الصوت صدق عالي يعني اذا احد ناداك متسمعين شي ابداً واللي يسال عن الالعاب الصدق ماجربت بس اقول لكم احسها صدق حلوه بالالعاب لان صوتها عالي مره وممتازه صدق انا استخدمتها ساع تقريبا مريحه ومتضايق واقدر اكبرها واصغرها يعني صدقق ممتازه حلوه من كل النواحي قريت ناس يقولون سيئه ومادري ايش بس بالععككككسسسسسسسسسس ممممممررررررررررررررهههههههههه مممممممممممممممتتتتتتتتتتتتاااااااااااااااااااااااازززززززززززززززههههههههه ماشوف اخطا ابدااااً",Noon
JBL Tune 520Bt Wireless On Ear Headphones Pure Bass Sound 57H Battery Hands Free Call Plus Voice Aware Multi Point Connection Lightweight And Foldable Blue,N53401778A,5,"خياليييه عجبتني العزل مو مره بس انها مريحه وعمليه اللون جباررر ما ندمت عليه ابد 
وتشبك على جهازين ومعها تطبيق
سهله مره بالاستخدام",Noon
JBL Tune 520Bt Wireless On Ear Headphones Pure Bass Sound 57H Battery Hands Free Call Plus Voice Aware Multi Point Connection Lightweight And Foldable Blue,N53401778A,5,صوتها عالي والعزل قوي جدا الي جنبك ما يسمع ابدا والجوده جميله واعجبني لونها ازرق غامق وصلت مشحونه ومعاها شاحن صغير لونه برتقالي,Noon
JBL Tune 520Bt Wireless On Ear Headphones Pure Bass Sound 57H Battery Hands Free Call Plus Voice Aware Multi Point Connection Lightweight And Foldable Blue,N53401778A,5,هذه هي المرة الثانية التي أشتري فيها هذا النوع من سماعات بلوتوث JBL، وأعجبتني جودة مكبر الصوت فيها. لا غنى عن اقتنائها.,Noon
JBL Tune 520Bt Wireless On Ear Headphones Pure Bass Sound 57H Battery Hands Free Call Plus Voice Aware Multi Point Connection Lightweight And Foldable Blue,N53401778A,5,المنتج روعه والمكلمات جداً واضح رهيب  وسرعه في توصيل خلال ساعه ونص وصل المنتج شكرا مره 🫶🏻في نفس اليوم الي طلبتو,Noon
JBL Tune 520Bt Wireless On Ear Headphones Pure Bass Sound 57H Battery Hands Free Call Plus Voice Aware Multi Point Connection Lightweight And Foldable Blue,N53401778A,5,بس مو عازله يعني الي حوليك يسمعون وش تسمعين اذا كنتي حاطه الصوت اعلى شيء .,Noon
JBL Tune 520Bt Wireless On Ear Headphones Pure Bass Sound 57H Battery Hands Free Call Plus Voice Aware Multi Point Connection Lightweight And Foldable Blue,N53401778A,5,في البداية كنت مترددًا ولكن بما أنني بحاجة إليه لرحلتي القادمة، فأنا أخاطر والأمر يستحق ذلك 😍😍,Noon
JBL Tune 520Bt Wireless On Ear Headphones Pure Bass Sound 57H Battery Hands Free Call Plus Voice Aware Multi Point Connection Lightweight And Foldable Blue,N53401778A,5,"السماعة ممتازة صوتها ممتاز ووزنها خفيف يمكن تضايقك شوية إذا لبست النظارة
 عندها تطبيق .. حملوه",Noon
JBL Tune 520Bt Wireless On Ear Headphones Pure Bass Sound 57H Battery Hands Free Call Plus Voice Aware Multi Point Connection Lightweight And Foldable Blue,N53401778A,1,💔💔💔,Noon
JBL Tune 520Bt Wireless On Ear Headphones Pure Bass Sound 57H Battery Hands Free Call Plus Voice Aware Multi Point Connection Lightweight And Foldable Blue,N53401778A,5,مرره حلو ويطول شحنها ويعزل مرره 👍🏻👍🏻👍🏻,Noon
JBL Tune 520Bt Wireless On Ear Headphones Pure Bass Sound 57H Battery Hands Free Call Plus Voice Aware Multi Point Connection Lightweight And Foldable Blue,N53401778A,5,"لقد تلقيت المنتج الأصلي وأنا سعيد جدًا
بائع جدير بالثقة
شكرًا",Noon
JBL Tune 520Bt Wireless On Ear Headphones Pure Bass Sound 57H Battery Hands Free Call Plus Voice Aware Multi Point Connection Lightweight And Foldable Blue,N53401778A,1,خدمة سيئة اجا غير إصدار وغير ألون,Noon
JBL Tune 520Bt Wireless On Ear Headphones Pure Bass Sound 57H Battery Hands Free Call Plus Voice Aware Multi Point Connection Lightweight And Foldable Blue,N53401778A,5,السماعه حلوه الصراحه وجدا الصوت حلو وبالنسبه للعزل احسها مره ممتازه عزلها حلو وشحنها يطول وبرضوا لها تطبيق تعرف نسبه الشحن وغيره كثير وبالنسبه اذا تعور الراس لا مااحسها ابدا تعور الراس صراحه يعني استخدمها لساعات واحس ماتعور بالنسبه اذا تعور الاذن صراحه ماتعور اذا استخدام تطبيقات وغيره اما لعبه صراحه عورتني لاول مره اما الباقي احسها ماتعور هذا رأيي بكل صراحه وكل واحد وتجربته وللحين ممتازه معاي وبالنسبه لصوت المكالمات او اللعب ما واجهتني مشكله اتمنى تستفيدون 🙏🏻,Noon
JBL Tune 520Bt Wireless On Ear Headphones Pure Bass Sound 57H Battery Hands Free Call Plus Voice Aware Multi Point Connection Lightweight And Foldable Blue,N53401778A,4,اللي ماحبيته في ‏السماعة انه صوته صغير ولا هو حلو من الأساس بس هذي هي مشكلتي,Noon
JBL Tune 520Bt Wireless On Ear Headphones Pure Bass Sound 57H Battery Hands Free Call Plus Voice Aware Multi Point Connection Lightweight And Foldable Blue,N53401778A,5,بطارية عمرها حقا طويل - صوت نقي وواضح - لايوجد عزل كامل,Noon
JBL Tune 520Bt Wireless On Ear Headphones Pure Bass Sound 57H Battery Hands Free Call Plus Voice Aware Multi Point Connection Lightweight And Foldable Blue,N53401778A,5,أحبه 😀 😍❤️ ♥,Noon
JBL Tune 520Bt Wireless On Ear Headphones Pure Bass Sound 57H Battery Hands Free Call Plus Voice Aware Multi Point Connection Lightweight And Foldable Blue,N53401778A,5,اللون يفتححح النفس وبالنسبه لحجمها حلووو والشحن يجلس وقت طويل انصحكم فيها,Noon
JBL Tune 520Bt Wireless On Ear Headphones Pure Bass Sound 57H Battery Hands Free Call Plus Voice Aware Multi Point Connection Lightweight And Foldable Blue,N53401778A,3,بعد يومين، انفتحت منطقة الرأس المرنة البلاستيكية إلى قطع.,Noon
JBL Tune 520Bt Wireless On Ear Headphones Pure Bass Sound 57H Battery Hands Free Call Plus Voice Aware Multi Point Connection Lightweight And Foldable Blue,N53401778A,5,كصوت جبااااااره وتطول ماتشحنينها بس توجع الاذان شوي,Noon
JBL Tune 520Bt Wireless On Ear Headphones Pure Bass Sound 57H Battery Hands Free Call Plus Voice Aware Multi Point Connection Lightweight And Foldable Blue,N53401778A,4,"حلوه والله وعزلها جميل بس صوتها مو مره مره عالي للي يحبون الصوت العالي مره 
وبطاريتها تضل يومين جميل جداً",Noon
JBL Tune 520Bt Wireless On Ear Headphones Pure Bass Sound 57H Battery Hands Free Call Plus Voice Aware Multi Point Connection Lightweight And Foldable Blue,N53401778A,4,التطبيقات لا تعمل بشكل صحيح,Noon
JBL Tune 520Bt Wireless On Ear Headphones Pure Bass Sound 57H Battery Hands Free Call Plus Voice Aware Multi Point Connection Lightweight And Foldable Blue,N53401778A,4,"سماعة ممتازة جداً على سعرها؛ العزل فيها يعتبر ممتاز إذا حطيت الصوت 60-70% ما يسمعون اللّي حولك إلّا شوييي، لكن إذا حطيته اعلى شيء يسمعون. 
(لا تحط الصوت أعلى شيء مو كويس لأذانيك اصلاً 😁). 
وبالنسبة للّي يلبسها إذا حطيت الصوت 60-70% ما تسمع اللّي حولك ابداً 👌🏻. 
السلبية الوحيدة في رأيي وهي سلبية كبيرة شوي للأمانة حجم غطاء الأذن، صراحة حجمها صغير جداً وكأنها للأطفال وتضايق الأذن إذا ...المزيداستخدمتها أكثر من ساعة. 
نصيحتي إذا بتشتري أي سماعة خذ سماعة أكبر من  الأذن عشان تغطيها بالكامل وما تتعبك 👍🏻.",Noon
JBL Tune 520Bt Wireless On Ear Headphones Pure Bass Sound 57H Battery Hands Free Call Plus Voice Aware Multi Point Connection Lightweight And Foldable Blue,N53401778A,5,إنه منتج أصلي وأوصي به بشدة، أنا راضٍ 😌 😊 🙂,Noon
JBL Tune 520Bt Wireless On Ear Headphones Pure Bass Sound 57H Battery Hands Free Call Plus Voice Aware Multi Point Connection Lightweight And Foldable Blue,N53401778A,3,شحنها ممتاز ..,Noon
JBL Tune 520Bt Wireless On Ear Headphones Pure Bass Sound 57H Battery Hands Free Call Plus Voice Aware Multi Point Connection Lightweight And Foldable Blue,N53401778A,5,تسليم سريع ومنتج أصلي بجودة جيدة جدًا.,Noon
JBL Tune 520Bt Wireless On Ear Headphones Pure Bass Sound 57H Battery Hands Free Call Plus Voice Aware Multi Point Connection Lightweight And Foldable Blue,N53401778A,4,الصوت ممتاز وكله تمام.لكن اكبر مشكله الضغط على الاذن كبير.بيصدعنى مع طول الاستخدام,Noon
JBL Tune 520Bt Wireless On Ear Headphones Pure Bass Sound 57H Battery Hands Free Call Plus Voice Aware Multi Point Connection Lightweight And Foldable Blue,N53401778A,1,اشتريته لاستخدامي في عطلة نهاية الأسبوع، ولم أستخدمه إلا بالكاد لمدة شهرين، ثم توقف فجأة عن العمل. لا يشحن ولا يعمل. تقدمت بطلب الضمان من بريد دبي، وبعد أسبوع تم إصلاحه، وهو يعمل بشكل جيد. بعد يومين، عاد كل شيء إلى حالته السابقة. نفس المشكلة مرة أخرى. لقد سئمت من طلب الضمان.,Noon
JBL Tune 520Bt Wireless On Ear Headphones Pure Bass Sound 57H Battery Hands Free Call Plus Voice Aware Multi Point Connection Lightweight And Foldable Blue,N53401778A,1,لم يلبي المنتج التوقعات حيث توقف عن الشحن خلال 3 أيام,Noon
JBL Tune 520Bt Wireless On Ear Headphones Pure Bass Sound 57H Battery Hands Free Call Plus Voice Aware Multi Point Connection Lightweight And Foldable Blue,N53401778A,5,الصوت جيد عازل و اللون يجنن جيدة جدا مقارنة مع سعرها,Noon
JBL Tune 520Bt Wireless On Ear Headphones Pure Bass Sound 57H Battery Hands Free Call Plus Voice Aware Multi Point Connection Lightweight And Foldable Blue,N53401778A,5,خدمة سريعة رائعة,Noon
JBL Tune 520Bt Wireless On Ear Headphones Pure Bass Sound 57H Battery Hands Free Call Plus Voice Aware Multi Point Connection Lightweight And Foldable Blue,N53401778A,4,هي حلوه بس إنها صغيره على أذني بس الصراحه ما ضايقني هذا الشي,Noon
JBL Tune 520Bt Wireless On Ear Headphones Pure Bass Sound 57H Battery Hands Free Call Plus Voice Aware Multi Point Connection Lightweight And Foldable Blue,N53401778A,5,مرحبًا أيها الأصدقاء، أتمنى أن تساعدك هذه التعليقات كثيرًا في فهم هذا المنتج. بالنسبة للسعر، إذا كنت تبحث عن شيء جيد وشيء أكثر متانة، فهذا هو المنتج المناسب لك. هذا الصوت 10 من 10، جودة البناء 10 من 10. سعر موصى به للغاية لهذا السعر، هذه أفضل سماعة JBL يمكنك شراؤها من نون.,Noon
JBL Tune 520Bt Wireless On Ear Headphones Pure Bass Sound 57H Battery Hands Free Call Plus Voice Aware Multi Point Connection Lightweight And Foldable Blue,N53401778A,4,"جودة الصوت جيدة ونظيفة.
لكن الجانب السلبي هو عدم وجود خاصية إلغاء الضوضاء، فإذا تم ضبط مستوى الصوت على مستوى عالٍ، يمكنك سماع الصوت في سماعة الرأس، ولا يمكنها تصفية الصوت القادم من الخارج، فأنت بحاجة إلى ضبط مستوى الصوت على مستوى عالٍ.
لكن جودة الصوت بشكل عام جيدة بالنسبة للسعر.
بالنسبة لي، حجمها صغير وأذني كبيرتان قليلاً، لذا لا أشعر بالراحة معها.",Noon
JBL Tune 520Bt Wireless On Ear Headphones Pure Bass Sound 57H Battery Hands Free Call Plus Voice Aware Multi Point Connection Lightweight And Foldable Blue,N53401778A,1,من الأفضل ألا يكون قويًا حتى لا أحتاجه مرة أخرى,Noon
JBL Tune 520Bt Wireless On Ear Headphones Pure Bass Sound 57H Battery Hands Free Call Plus Voice Aware Multi Point Connection Lightweight And Foldable Blue,N53401778A,5,شكرا على الظهر,Noon
JBL Tune 520Bt Wireless On Ear Headphones Pure Bass Sound 57H Battery Hands Free Call Plus Voice Aware Multi Point Connection Lightweight And Foldable Blue,N53401778A,5,شكرا لك أيها البائع,Noon
JBL Tune 520Bt Wireless On Ear Headphones Pure Bass Sound 57H Battery Hands Free Call Plus Voice Aware Multi Point Connection Lightweight And Foldable Blue,N53401778A,5,الحمد لله جتني اصليه ومعاها كل شي والكرتون اصلي من الشركة نفسها,Noon
JBL Tune 520Bt Wireless On Ear Headphones Pure Bass Sound 57H Battery Hands Free Call Plus Voice Aware Multi Point Connection Lightweight And Foldable Blue,N53401778A,4,تجنن مره جودتها حلوه وشحنها يطول ل٣ ايام وأكثر ولما البسها تعزل أصوات الي عندي تقريبا نسبة ٧٠%على حسب مستوى الصوت لكن اذا شلتها من اذاني يوضح الصوت لبرا وحجمها صغير ممكن الي اذانهم كبيره مره بتضايقهم بس الصوت وكل شي ثاني حلو فيها ويجي معها بس سلك قصير لونه برتقالي وكيسه عشان تحطون السماعه داخلها,Noon
JBL Tune 520Bt Wireless On Ear Headphones Pure Bass Sound 57H Battery Hands Free Call Plus Voice Aware Multi Point Connection Lightweight And Foldable Blue,N53401778A,5,الصوت مقابل السعر ممتاز وخاص للأطفال,Noon
JBL Tune 520Bt Wireless On Ear Headphones Pure Bass Sound 57H Battery Hands Free Call Plus Voice Aware Multi Point Connection Lightweight And Foldable Blue,N53401778A,4,"الصراحة حلوه بس شوي تعور الاذان و عزلها حلو صراحة و سعرها حلووو و جودتها بس احس من المشي و الرياضه احس ذا اللي عند الاذن بيتقطع من العرق صارلها اسبوع معي و الى الان حلوه صراحة بس مدري اخاف تتقطع 
شحنهااااا رهيب تخيلو من اخذتها شحنتها مره وحده بس و بعد ما طفت اشحنها بس كذا مره حبيتها مره",Noon
JBL Tune 520Bt Wireless On Ear Headphones Pure Bass Sound 57H Battery Hands Free Call Plus Voice Aware Multi Point Connection Lightweight And Foldable Blue,N53401778A,1,"اشتريت سماعة JBL السوداء في ٢٩ مارس ٢٠٢٥، لكن للأسف لم تعمل إلا لخمسة أيام فقط، ثم توقفت عن العمل، ولم أنصح بها.
والآن يطلبون مني إرجاعها، لكن سعر السماعة ارتفع إلى ٢٥٪، لذا عليّ دفع ٢٥٪ إضافية للحصول على نفس المنتج، إنهم يغشون.
البائع هو Noon أيضًا.",Noon
JBL Tune 520Bt Wireless On Ear Headphones Pure Bass Sound 57H Battery Hands Free Call Plus Voice Aware Multi Point Connection Lightweight And Foldable Blue,N53401778A,4,"صراحة السماعة جميلة وعزلها قوي لدرجة تنفصلون عن العالم تسمعون الاصوات حولكم خفيفه جدا واذا تبونها للعب خذوها مناسبة يسمعونكم الناس وصوتها صااافي صافي جميلة صراحة وحلوة اعجبتني نقصت نقطة بسبب الصوت للاسف اذا طولت اللي حولي يسمعون 
هذا العيب الوحيد ولا هي كاملة خذيتها للعب افتح مايك ولرباضة وللكل شي جميلة",Noon
JBL Tune 520Bt Wireless On Ear Headphones Pure Bass Sound 57H Battery Hands Free Call Plus Voice Aware Multi Point Connection Lightweight And Foldable Blue,N53401778A,3,هو حلو بس الصوت مو ذاك الزود يعني مشي الحال,Noon
JBL Tune 520Bt Wireless On Ear Headphones Pure Bass Sound 57H Battery Hands Free Call Plus Voice Aware Multi Point Connection Lightweight And Foldable Blue,N53401778A,5,جميل جدًا ومريح للغاية,Noon
JBL Tune 520Bt Wireless On Ear Headphones Pure Bass Sound 57H Battery Hands Free Call Plus Voice Aware Multi Point Connection Lightweight And Foldable Blue,N53401778A,5,جودة ممتازة جدا مافي شي أقوى منه في السوق,Noon
JBL Tune 520Bt Wireless On Ear Headphones Pure Bass Sound 57H Battery Hands Free Call Plus Voice Aware Multi Point Connection Lightweight And Foldable Blue,N53401778A,5,لقد طلبت JBL 520BT وتم تسليمها قبل الموعد المتوقع. جودة الصوت رائعة - ارتفاعات واضحة، ومتوسطات غنية، وصوت جهير مُرضي. اتصال البلوتوث سلس، وهي مريحة للغاية عند ارتدائها. عمر البطارية مثير للإعجاب أيضًا. أوصي بها بشدة!,Noon
JBL Tune 520Bt Wireless On Ear Headphones Pure Bass Sound 57H Battery Hands Free Call Plus Voice Aware Multi Point Connection Lightweight And Foldable Blue,N53401778A,5,شراء يستحق الشراء.,Noon
