Title,ASIN,Stars,Review,Price,clean_review
"Anker soundcore life u2i bluetooth neckband with 22 h playtime, 10 mm drivers,clear calls , usb-c fast charging, foldable & lightweight build, ipx5 waterproof - black-18 months local warranty",B09K7MM86Z,5.0,صوتها عالى وحلو وفيها عزل للصوت الخارجى وبتدخل جوه الودن كويس مش كل شويه تقع والشحن بيطول فترات طويله,677,صوتها عالى وحلو وفيها عزل للصوت الخارجى وبتدخل جوه الودن كويس مش كل شويه تقع والشحن بيطول فترات طويله
"Anker soundcore life u2i bluetooth neckband with 22 h playtime, 10 mm drivers,clear calls , usb-c fast charging, foldable & lightweight build, ipx5 waterproof - black-18 months local warranty",B09K7MM86Z,4.0,زي ما ف الوصف و التوصيل ف معاده و المنتج متغلف صح,677,زي ما ف الوصف و التوصيل ف معاده و المنتج متغلف صح
"Anker soundcore life u2i bluetooth neckband with 22 h playtime, 10 mm drivers,clear calls , usb-c fast charging, foldable & lightweight build, ipx5 waterproof - black-18 months local warranty",B09K7MM86Z,5.0,تصلح للإتصال جميلة وسعر مناسب,677,تصلح للإتصال جميلة وسعر مناسب
"Anker soundcore life u2i bluetooth neckband with 22 h playtime, 10 mm drivers,clear calls , usb-c fast charging, foldable & lightweight build, ipx5 waterproof - black-18 months local warranty",B09K7MM86Z,4.0,"كنت أظن أن سعرها المعقول يساوي عيوب أو قلة إمكانيات ، ولكنها حديثة يتم شحنها عن طريق وصلة يو أس بي سي ، وتشحن في وقت قليل ، صوت المايكروفون يسمعه متلقي المكالمة بكل وضوح ، التحكم بها سهل جدا وبها وضعين لسماع الأغاني ، وضع عادي ووضع بيز.

لا ينقصها شيء في الحقيقة ، بها ميزة عن كل السماعات التي لدي وكلهم بأضعاف سعرها وهو أنها لا تخرج من الأذن مع العرق إلى الشارع ، ، ، بل حين يخرجها العرق أو الحركات العنيفة من الأذن فهي تبقى معلقة في رقبتك.
لا تصدر صفير مزعج وتعطيك مؤشرات صوتية بكل هدوء ووضوح ، وتوصيل البلوتوث مع جهازين على التوالي يعتبر ميزة أخرى.

شكرا آنكر",677,كنت أظن أن سعرها المعقول يساوي عيوب أو قلة إمكانيات ولكنها حديثة يتم شحنها عن طريق وصلة يو أس بي سي وتشحن في وقت قليل صوت المايكروفون يسمعه متلقي المكالمة بكل وضوح التحكم بها سهل جدا وبها وضعين لسماع الأغاني وضع عادي ووضع بيز لا ينقصها شيء في الحقيقة بها ميزة عن كل السماعات التي لدي وكلهم بأضعاف سعرها وهو أنها لا تخرج من الأذن مع العرق إلى الشارع بل حين يخرجها العرق أو الحركات العنيفة من الأذن فهي تبقى معلقة في رقبتك لا تصدر صفير مزعج وتعطيك مؤشرات صوتية بكل هدوء ووضوح وتوصيل البلوتوث مع جهازين على التوالي يعتبر ميزة أخرى شكرا آنكر
"Anker soundcore life u2i bluetooth neckband with 22 h playtime, 10 mm drivers,clear calls , usb-c fast charging, foldable & lightweight build, ipx5 waterproof - black-18 months local warranty",B09K7MM86Z,4.0,ممتازة,677,ممتازة
"Anker soundcore life u2i bluetooth neckband with 22 h playtime, 10 mm drivers,clear calls , usb-c fast charging, foldable & lightweight build, ipx5 waterproof - black-18 months local warranty",B09K7MM86Z,5.0,جيدة جدا بالنسبة للسعر,677,جيدة جدا بالنسبة للسعر
"Anker soundcore life u2i bluetooth neckband with 22 h playtime, 10 mm drivers,clear calls , usb-c fast charging, foldable & lightweight build, ipx5 waterproof - black-18 months local warranty",B09K7MM86Z,5.0,ممتازة ممتازة ممتازة حرفيا,677,ممتازة ممتازة ممتازة حرفيا
"Anker soundcore life u2i bluetooth neckband with 22 h playtime, 10 mm drivers,clear calls , usb-c fast charging, foldable & lightweight build, ipx5 waterproof - black-18 months local warranty",B09K7MM86Z,3.0,"صوت واضح
بس معرفش ليه باظت بعد أربع شهور 😐",677,صوت واضح بس معرفش ليه باظت بعد أربع شهور
"Anker soundcore life u2i bluetooth neckband with 22 h playtime, 10 mm drivers,clear calls , usb-c fast charging, foldable & lightweight build, ipx5 waterproof - black-18 months local warranty",B09K7MM86Z,4.0,منتج جيد بس صوته مش اعلي حاجه بس نقي وحلو,677,منتج جيد بس صوته مش اعلي حاجه بس نقي وحلو
"Anker soundcore life u2i bluetooth neckband with 22 h playtime, 10 mm drivers,clear calls , usb-c fast charging, foldable & lightweight build, ipx5 waterproof - black-18 months local warranty",B09K7MM86Z,5.0,"السماعه دي المفروض تبقى رقم واحد مش الايربودز والكلام الفاضي اللي بنشوفه.
صوتها هايل جدا ونضيف وناعم وتفصيلة الصوت كموسيقى او المطرب كله حلو وكمان عزلها رائع والمكالمات روعه.
البطاريه بقى يتقال فيها أشعار وألحان وكلام كتير قوي.
السماعه معاك ف الشغل او في السفر او ف الچيم.",677,السماعه دي المفروض تبقى رقم واحد مش الايربودز والكلام الفاضي اللي بنشوفه صوتها هايل جدا ونضيف وناعم وتفصيلة الصوت كموسيقى او المطرب كله حلو وكمان عزلها رائع والمكالمات روعه البطاريه بقى يتقال فيها أشعار وألحان وكلام كتير قوي السماعه معاك ف الشغل او في السفر او ف اليم
"Anker soundcore life u2i bluetooth neckband with 22 h playtime, 10 mm drivers,clear calls , usb-c fast charging, foldable & lightweight build, ipx5 waterproof - black-18 months local warranty",B09K7MM86Z,5.0,"الصوت نقي
(المايك فوق الممتاز (لو بهمس الصوت بيتسمع",677,الصوت نقي المايك فوق الممتاز لو بهمس الصوت بيتسمع
"Anker soundcore life u2i bluetooth neckband with 22 h playtime, 10 mm drivers,clear calls , usb-c fast charging, foldable & lightweight build, ipx5 waterproof - black-18 months local warranty",B09K7MM86Z,5.0,السماعة حلوة جدا والله انعزال الصوت ونقاء الصوت والبطارية وكل حاجة فيها جميلة ♥️,677,السماعة حلوة جدا والله انعزال الصوت ونقاء الصوت والبطارية وكل حاجة فيها جميلة
"Anker soundcore life u2i bluetooth neckband with 22 h playtime, 10 mm drivers,clear calls , usb-c fast charging, foldable & lightweight build, ipx5 waterproof - black-18 months local warranty",B09K7MM86Z,4.0,البطارية ممتازة بس العزل للأسف مش احسن حاجة في الضوضاء,677,البطارية ممتازة بس العزل للأسف مش احسن حاجة في الضوضاء
"Anker soundcore life u2i bluetooth neckband with 22 h playtime, 10 mm drivers,clear calls , usb-c fast charging, foldable & lightweight build, ipx5 waterproof - black-18 months local warranty",B09K7MM86Z,4.0,خامه محترمه وصوت كويس ومايك كويس غير عازل للضوضاء,677,خامه محترمه وصوت كويس ومايك كويس غير عازل للضوضاء
"Anker soundcore life u2i bluetooth neckband with 22 h playtime, 10 mm drivers,clear calls , usb-c fast charging, foldable & lightweight build, ipx5 waterproof - black-18 months local warranty",B09K7MM86Z,3.0,توجد منتجات بإمكانيات اعلى و بسعر اقل.,677,توجد منتجات بإمكانيات اعلى و بسعر اقل
"Anker soundcore life u2i bluetooth neckband with 22 h playtime, 10 mm drivers,clear calls , usb-c fast charging, foldable & lightweight build, ipx5 waterproof - black-18 months local warranty",B09K7MM86Z,4.0,"الاشارة قوية حتي مع وجود حواجز
الصوت جميل ونقي وليس مرتغع جدا لكنه مقبول
المغناطيس قوي جدا
صوت تنبية المكالمات والرسائل منخفض لكن مقبول
تصميم جميل وأداء مميز وقيمة عالية مقابل السعر.
انصح بها",677,الاشارة قوية حتي مع وجود حواجز الصوت جميل ونقي وليس مرتغع جدا لكنه مقبول المغناطيس قوي جدا صوت تنبية المكالمات والرسائل منخفض لكن مقبول تصميم جميل وأداء مميز وقيمة عالية مقابل السعر انصح بها
"Anker soundcore life u2i bluetooth neckband with 22 h playtime, 10 mm drivers,clear calls , usb-c fast charging, foldable & lightweight build, ipx5 waterproof - black-18 months local warranty",B09K7MM86Z,5.0,صوت ممتاز,677,صوت ممتاز
"Anker soundcore life u2i bluetooth neckband with 22 h playtime, 10 mm drivers,clear calls , usb-c fast charging, foldable & lightweight build, ipx5 waterproof - black-18 months local warranty",B09K7MM86Z,5.0,جميله و عزلها حلو و نقاء المكالمات حلو جدا ❤️💪,677,جميله و عزلها حلو و نقاء المكالمات حلو جدا
"Anker soundcore life u2i bluetooth neckband with 22 h playtime, 10 mm drivers,clear calls , usb-c fast charging, foldable & lightweight build, ipx5 waterproof - black-18 months local warranty",B09K7MM86Z,3.0,عايزه اعرف هي فصله ليه فرده من السماعه,677,عايزه اعرف هي فصله ليه فرده من السماعه
"Anker soundcore life u2i bluetooth neckband with 22 h playtime, 10 mm drivers,clear calls , usb-c fast charging, foldable & lightweight build, ipx5 waterproof - black-18 months local warranty",B09K7MM86Z,5.0,صوتها روعة,677,صوتها روعة
"Anker soundcore life u2i bluetooth neckband with 22 h playtime, 10 mm drivers,clear calls , usb-c fast charging, foldable & lightweight build, ipx5 waterproof - black-18 months local warranty",B09K7MM86Z,5.0,"سماعة ممتازه جدا
صوت واضح ونقي",677,سماعة ممتازه جدا صوت واضح ونقي
"Anker soundcore life u2i bluetooth neckband with 22 h playtime, 10 mm drivers,clear calls , usb-c fast charging, foldable & lightweight build, ipx5 waterproof - black-18 months local warranty",B09K7MM86Z,5.0,الصوت ممتاز والبطارية ممتازة,677,الصوت ممتاز والبطارية ممتازة
"Anker soundcore life u2i bluetooth neckband with 22 h playtime, 10 mm drivers,clear calls , usb-c fast charging, foldable & lightweight build, ipx5 waterproof - black-18 months local warranty",B09K7MM86Z,5.0,حلوه جدا جدا جدا جدا جدا,677,حلوه جدا جدا جدا جدا جدا
"Anker soundcore life u2i bluetooth neckband with 22 h playtime, 10 mm drivers,clear calls , usb-c fast charging, foldable & lightweight build, ipx5 waterproof - black-18 months local warranty",B09K7MM86Z,4.0,سماعة جميلة والبطارية حكاية بتقعد مدة طويلة فعلا منتج حلو من شركة أنكر,677,سماعة جميلة والبطارية حكاية بتقعد مدة طويلة فعلا منتج حلو من شركة أنكر
"Anker soundcore life u2i bluetooth neckband with 22 h playtime, 10 mm drivers,clear calls , usb-c fast charging, foldable & lightweight build, ipx5 waterproof - black-18 months local warranty",B09K7MM86Z,5.0,سماعة سعرها فيها وممتازة جدا,677,سماعة سعرها فيها وممتازة جدا
"Anker soundcore life u2i bluetooth neckband with 22 h playtime, 10 mm drivers,clear calls , usb-c fast charging, foldable & lightweight build, ipx5 waterproof - black-18 months local warranty",B09K7MM86Z,4.0,هي بتقطع عند حد تاني ولا صوتها حلو ما جربتهاش وقت المكالمات بس اعتقد انها هتبقى حلوه ؟ 🤔,677,هي بتقطع عند حد تاني ولا صوتها حلو ما جربتهاش وقت المكالمات بس اعتقد انها هتبقى حلوه
"Anker soundcore life u2i bluetooth neckband with 22 h playtime, 10 mm drivers,clear calls , usb-c fast charging, foldable & lightweight build, ipx5 waterproof - black-18 months local warranty",B09K7MM86Z,3.0,جميلة، مشكلتها انها لما تتصل وسط الشارع بتخترف احيانا تعزل واحيانا تعزل صوتك انت وتشغل الناس، لكنها ممتازة بعيد عن الضوضاء، الجميل انها لما ابقى راكب موتوسيكل بتعزل الدوشة، ودي حاجة غريبة وعاجباني,677,جميلة مشكلتها انها لما تتصل وسط الشارع بتخترف احيانا تعزل واحيانا تعزل صوتك انت وتشغل الناس لكنها ممتازة بعيد عن الضوضاء الجميل انها لما ابقى راكب موتوسيكل بتعزل الدوشة ودي حاجة غريبة وعاجباني
"Anker soundcore life u2i bluetooth neckband with 22 h playtime, 10 mm drivers,clear calls , usb-c fast charging, foldable & lightweight build, ipx5 waterproof - black-18 months local warranty",B09K7MM86Z,4.0,منتج جيد جدا صوت وميكريفوان,677,منتج جيد جدا صوت وميكريفوان
"Anker soundcore life u2i bluetooth neckband with 22 h playtime, 10 mm drivers,clear calls , usb-c fast charging, foldable & lightweight build, ipx5 waterproof - black-18 months local warranty",B09K7MM86Z,4.0,السماعة جيدة و لكت تحتاج تقنية عزل الضوضاء enc او تقنيات اخري و ربط بالتطبيق انكر,677,السماعة جيدة و لكت تحتاج تقنية عزل الضوضاء او تقنيات اخري و ربط بالتطبيق انكر
"Anker soundcore life u2i bluetooth neckband with 22 h playtime, 10 mm drivers,clear calls , usb-c fast charging, foldable & lightweight build, ipx5 waterproof - black-18 months local warranty",B09K7MM86Z,5.0,"المنتج قيم جداً
السماعه صوتها حلو وعالى
جاتلى مشحونه 90 فى المائه
بتفضل مشحونه فى حدود اسبوع",677,المنتج قيم جدا السماعه صوتها حلو وعالى جاتلى مشحونه فى المائه بتفضل مشحونه فى حدود اسبوع
"Anker soundcore life u2i bluetooth neckband with 22 h playtime, 10 mm drivers,clear calls , usb-c fast charging, foldable & lightweight build, ipx5 waterproof - black-18 months local warranty",B09K7MM86Z,4.0,السماعة عملية جداً بشكل خرافي من حيث أهم حاجتين وهما البطارية اللي اقل مايقال عنها جبارة وعوضتني عن كل السماعات اللي جربتها وبتفضل بعد ساعتين ، وتاني حاجة المايك صوته قوي جدا للطرف الآخر ، صوت السماعتين مش أعلى حاجة بالمقارنة مع أنواع تانية ارخص منها لكن بصراحة مع تجربة البطارية طويلة الامد اللي بهلكها طول اليوم وبتخلصش وجودة المايك العالية ف السماعة تستحق سعرها للي بيدور على حاجة عملية,677,السماعة عملية جدا بشكل خرافي من حيث أهم حاجتين وهما البطارية اللي اقل مايقال عنها جبارة وعوضتني عن كل السماعات اللي جربتها وبتفضل بعد ساعتين وتاني حاجة المايك صوته قوي جدا للطرف الآخر صوت السماعتين مش أعلى حاجة بالمقارنة مع أنواع تانية ارخص منها لكن بصراحة مع تجربة البطارية طويلة الامد اللي بهلكها طول اليوم وبتخلصش وجودة المايك العالية ف السماعة تستحق سعرها للي بيدور على حاجة عملية
"Anker soundcore life u2i bluetooth neckband with 22 h playtime, 10 mm drivers,clear calls , usb-c fast charging, foldable & lightweight build, ipx5 waterproof - black-18 months local warranty",B09K7MM86Z,4.0,جميلة بالنسبة لسعرها وصوتها احسن من سماعات تانية,677,جميلة بالنسبة لسعرها وصوتها احسن من سماعات تانية
"Anker soundcore life u2i bluetooth neckband with 22 h playtime, 10 mm drivers,clear calls , usb-c fast charging, foldable & lightweight build, ipx5 waterproof - black-18 months local warranty",B09K7MM86Z,4.0,صوت السماعه مش قد كده بالنسبه لباقي منتجات ساوند كور لكن مقبول,677,صوت السماعه مش قد كده بالنسبه لباقي منتجات ساوند كور لكن مقبول
"Anker soundcore life u2i bluetooth neckband with 22 h playtime, 10 mm drivers,clear calls , usb-c fast charging, foldable & lightweight build, ipx5 waterproof - black-18 months local warranty",B09K7MM86Z,5.0,"السماعة ممتازة
لكن توقفت تماما عن العمل بعد 3 شهور
المشكله الاساسية فى التوكيل (شركة اتصال)
رفضت صيانة السماعة على الرغم انها لازالت فى الضمان حتى الان وباقى فى الضمان
تاريخ الشراء من اماوزن 2023-05-26 والمفروض الضمان 18 شهر
سبب رفض الوكيل ان جزء من العلبة مفقود وادعى انه خاص بالسيريال وبذلك لايمكن استلامها للصيانة
على الرغم من وجود باركود باسم شركة اتصال على الجزء السليم من العلبة ولم يعترف توكيل اتصال به

ارجو من شركة امازون حلص المشكله او عدم التعامل مع شركة اتصال وكيل منتجات anker & soundcore
دا بخلاف ان شركة امازون مسئوله تمام عن كل هذا .. حيث يتم الشراء باسمها

ولو فى مراجع لشركة امازون بيراجع التقييمات ... يبلغ قسم الشكاوى للاهمية",677,السماعة ممتازة لكن توقفت تماما عن العمل بعد شهور المشكله الاساسية فى التوكيل شركة اتصال رفضت صيانة السماعة على الرغم انها لازالت فى الضمان حتى الان وباقى فى الضمان تاريخ الشراء من اماوزن والمفروض الضمان شهر سبب رفض الوكيل ان جزء من العلبة مفقود وادعى انه خاص بالسيريال وبذلك لايمكن استلامها للصيانة على الرغم من وجود باركود باسم شركة اتصال على الجزء السليم من العلبة ولم يعترف توكيل اتصال به ارجو من شركة امازون حلص المشكله او عدم التعامل مع شركة اتصال وكيل منتجات دا بخلاف ان شركة امازون مسئوله تمام عن كل هذا حيث يتم الشراء باسمها ولو فى مراجع لشركة امازون بيراجع التقييمات يبلغ قسم الشكاوى للاهمية
"Anker soundcore life u2i bluetooth neckband with 22 h playtime, 10 mm drivers,clear calls , usb-c fast charging, foldable & lightweight build, ipx5 waterproof - black-18 months local warranty",B09K7MM86Z,4.0,ممتازه في المكالمات لكن في الاوديو سيئة جدا,677,ممتازه في المكالمات لكن في الاوديو سيئة جدا
"Anker soundcore life u2i bluetooth neckband with 22 h playtime, 10 mm drivers,clear calls , usb-c fast charging, foldable & lightweight build, ipx5 waterproof - black-18 months local warranty",B09K7MM86Z,3.0,لاكن المشكله انها مبتعزلش الاصوات المحيطه اثناء المكالمه,677,لاكن المشكله انها مبتعزلش الاصوات المحيطه اثناء المكالمه
"Anker soundcore life u2i bluetooth neckband with 22 h playtime, 10 mm drivers,clear calls , usb-c fast charging, foldable & lightweight build, ipx5 waterproof - black-18 months local warranty",B09K7MM86Z,3.0,العمر الافتراضي علي الاقل سنه ولم تكمل 6 شهور والصوت اصبح ضعيفا,677,العمر الافتراضي علي الاقل سنه ولم تكمل شهور والصوت اصبح ضعيفا
"Anker soundcore life u2i bluetooth neckband with 22 h playtime, 10 mm drivers,clear calls , usb-c fast charging, foldable & lightweight build, ipx5 waterproof - black-18 months local warranty",B09K7MM86Z,4.0,كالعاده المايك ف الفئة السعرية دي مش احسن حاجه لكن كصوت سماعات ف المكالمات او الميديا كويسه جدا والبطارية بتقعد كتير وبتشحن ف وقت قليل,677,كالعاده المايك ف الفئة السعرية دي مش احسن حاجه لكن كصوت سماعات ف المكالمات او الميديا كويسه جدا والبطارية بتقعد كتير وبتشحن ف وقت قليل
"Anker soundcore life u2i bluetooth neckband with 22 h playtime, 10 mm drivers,clear calls , usb-c fast charging, foldable & lightweight build, ipx5 waterproof - black-18 months local warranty",B09K7MM86Z,4.0,جيدة,677,جيدة
"Anker soundcore life u2i bluetooth neckband with 22 h playtime, 10 mm drivers,clear calls , usb-c fast charging, foldable & lightweight build, ipx5 waterproof - black-18 months local warranty",B09K7MM86Z,4.0,صوتها متوازن في المالتي ميديا و المكاالمات مش احسن حاجة لكنها تؤدي الغرض مفيش عزل صوت و بطاريتها متوسطة و في احيانا لاج في الدمج بالبلوتوث لكن في المجمل هترضيك لو مستخدمتش موديلات عالية قبل كدا,677,صوتها متوازن في المالتي ميديا و المكاالمات مش احسن حاجة لكنها تؤدي الغرض مفيش عزل صوت و بطاريتها متوسطة و في احيانا لاج في الدمج بالبلوتوث لكن في المجمل هترضيك لو مستخدمتش موديلات عالية قبل كدا
"Anker soundcore life u2i bluetooth neckband with 22 h playtime, 10 mm drivers,clear calls , usb-c fast charging, foldable & lightweight build, ipx5 waterproof - black-18 months local warranty",B09K7MM86Z,4.0,"أرى أنها افضل اختيار وأكثر عملية من السماعات البلوتوث اللاسلكية ...

لكن عزل الضوضاء بها تقريبا مش موجود ...صوتك واضح للطرف الآخر لكن غالبا سيشكو من الأصوات المحيطة .",677,أرى أنها افضل اختيار وأكثر عملية من السماعات البلوتوث اللاسلكية لكن عزل الضوضاء بها تقريبا مش موجود صوتك واضح للطرف الآخر لكن غالبا سيشكو من الأصوات المحيطة
"Anker soundcore life u2i bluetooth neckband with 22 h playtime, 10 mm drivers,clear calls , usb-c fast charging, foldable & lightweight build, ipx5 waterproof - black-18 months local warranty",B09K7MM86Z,3.0,كان عندي اورايموو فيها فيبريشن مش موجوده دلوقتي بس افضل كتير من دي كصوت وخامات وتصميم. لكن دي تحس انه منتج رخيص,677,كان عندي اورايموو فيها فيبريشن مش موجوده دلوقتي بس افضل كتير من دي كصوت وخامات وتصميم لكن دي تحس انه منتج رخيص
"Anker soundcore life u2i bluetooth neckband with 22 h playtime, 10 mm drivers,clear calls , usb-c fast charging, foldable & lightweight build, ipx5 waterproof - black-18 months local warranty",B09K7MM86Z,4.0,الصوت جميل وواضح والبطاريه جيده لكن مش بيعمل pus لما بشبك الماجناتيك,677,الصوت جميل وواضح والبطاريه جيده لكن مش بيعمل لما بشبك الماجناتيك
"Anker soundcore life u2i bluetooth neckband with 22 h playtime, 10 mm drivers,clear calls , usb-c fast charging, foldable & lightweight build, ipx5 waterproof - black-18 months local warranty",B09K7MM86Z,3.0,خاماتها جيده ولكن لا تتصل بسماعتين في وقت واحد ولكن غير عازله للضوضاء واحدي السماعتين تلفت ولكن التوكيل أعادها كما كانت,677,خاماتها جيده ولكن لا تتصل بسماعتين في وقت واحد ولكن غير عازله للضوضاء واحدي السماعتين تلفت ولكن التوكيل أعادها كما كانت
"Anker soundcore life u2i bluetooth neckband with 22 h playtime, 10 mm drivers,clear calls , usb-c fast charging, foldable & lightweight build, ipx5 waterproof - black-18 months local warranty",B09K7MM86Z,5.0,ممتازه جدا و عمليه,677,ممتازه جدا و عمليه
"Anker soundcore life u2i bluetooth neckband with 22 h playtime, 10 mm drivers,clear calls , usb-c fast charging, foldable & lightweight build, ipx5 waterproof - black-18 months local warranty",B09K7MM86Z,2.0,جودة سئ جدا بعد ال ١٤ يوم وقفت خالص لا انصح بالشراء,677,جودة سئ جدا بعد ال يوم وقفت خالص لا انصح بالشراء
"Anker soundcore life u2i bluetooth neckband with 22 h playtime, 10 mm drivers,clear calls , usb-c fast charging, foldable & lightweight build, ipx5 waterproof - black-18 months local warranty",B09K7MM86Z,5.0,السماعة الكوالتي بتاعتها جميلة جدا ، الصوت كويس بس مش أعلي حاجة يعني ، الشحن بيقعد كتير جدا يعني بقالي حوااي ٣ أيام مشحنتهاش غير شحنة واحدة بس طبعا مش استخدام مستمر بس ك مجمل السماعة كويسة جدا أنصح بشرائها,677,السماعة الكوالتي بتاعتها جميلة جدا الصوت كويس بس مش أعلي حاجة يعني الشحن بيقعد كتير جدا يعني بقالي حوااي أيام مشحنتهاش غير شحنة واحدة بس طبعا مش استخدام مستمر بس ك مجمل السماعة كويسة جدا أنصح بشرائها
"Anker soundcore life u2i bluetooth neckband with 22 h playtime, 10 mm drivers,clear calls , usb-c fast charging, foldable & lightweight build, ipx5 waterproof - black-18 months local warranty",B09K7MM86Z,5.0,جودة صوت ممتازة و عزل أكثر من رائع,677,جودة صوت ممتازة و عزل أكثر من رائع
"Anker soundcore life u2i bluetooth neckband with 22 h playtime, 10 mm drivers,clear calls , usb-c fast charging, foldable & lightweight build, ipx5 waterproof - black-18 months local warranty",B09K7MM86Z,5.0,حلوة جدا,677,حلوة جدا
"Anker soundcore life u2i bluetooth neckband with 22 h playtime, 10 mm drivers,clear calls , usb-c fast charging, foldable & lightweight build, ipx5 waterproof - black-18 months local warranty",B09K7MM86Z,1.0,"للأسف، تجربتي مع هذه السماعة لم تكن جيدة. هناك تأخير ملحوظ في الصوت أثناء لعب PUBG، مما أثر بشكل كبير على تجربة اللعب. بالإضافة إلى ذلك، هناك مشكلات في التغليف؛ العلبة تفتقر إلى جودة الطباعة في الألوان، ولا تحمل العلامة المائية المميزة. مقارنة بسماعة مشابهة اشتريتها سابقًا من نفس النوع، لاحظت فرقًا واضحًا؛ الطباعة والصبغة على العلبة الحالية أقل جودة.

أيضًا، الكتالوج المرفق مختلف؛ السماعة السابقة جاءت بكتالوجين ملونين (أبيض وأزرق بنفس ألوان شعار شركة Soundcore)، بينما هذه السماعة جاءت بكتالوج واحد فقط بالأبيض والأسود. كل هذه التفاصيل تجعلني أشعر بأن المنتج قد لا يكون بنفس مستوى الأصالة والجودة التي كنت أتوقعها، وأفكر جديًا في إرجاعه.",677,للأسف تجربتي مع هذه السماعة لم تكن جيدة هناك تأخير ملحوظ في الصوت أثناء لعب مما أثر بشكل كبير على تجربة اللعب بالإضافة إلى ذلك هناك مشكلات في التغليف العلبة تفتقر إلى جودة الطباعة في الألوان ولا تحمل العلامة المائية المميزة مقارنة بسماعة مشابهة اشتريتها سابقا من نفس النوع لاحظت فرقا واضحا الطباعة والصبغة على العلبة الحالية أقل جودة أيضا الكتالوج المرفق مختلف السماعة السابقة جاءت بكتالوجين ملونين أبيض وأزرق بنفس ألوان شعار شركة بينما هذه السماعة جاءت بكتالوج واحد فقط بالأبيض والأسود كل هذه التفاصيل تجعلني أشعر بأن المنتج قد لا يكون بنفس مستوى الأصالة والجودة التي كنت أتوقعها وأفكر جديا في إرجاعه
"Anker soundcore life u2i bluetooth neckband with 22 h playtime, 10 mm drivers,clear calls , usb-c fast charging, foldable & lightweight build, ipx5 waterproof - black-18 months local warranty",B09K7MM86Z,4.0,"مانع للضوضاء
و فى الشارع بشكل كبير جدا
والشحن بيقعد اكتر من يوم وصوتها ماشاء الله والله اكبر حلو",677,مانع للضوضاء و فى الشارع بشكل كبير جدا والشحن بيقعد اكتر من يوم وصوتها ماشاء الله والله اكبر حلو
"Anker soundcore life u2i bluetooth neckband with 22 h playtime, 10 mm drivers,clear calls , usb-c fast charging, foldable & lightweight build, ipx5 waterproof - black-18 months local warranty",B09K7MM86Z,4.0,خامة كويسة,677,خامة كويسة
"Anker soundcore life u2i bluetooth neckband with 22 h playtime, 10 mm drivers,clear calls , usb-c fast charging, foldable & lightweight build, ipx5 waterproof - black-18 months local warranty",B09K7MM86Z,4.0,"بس السماعه امكانيات ع قدها
يعني مافيش فيها انك تقلب الاغاني منها
مافيش نطق رقم المتصل زي سماعات اقل منها
مافيش كنسليشن منها للمكالمه
السعر مش مناسب مع امكانيتها",677,بس السماعه امكانيات ع قدها يعني مافيش فيها انك تقلب الاغاني منها مافيش نطق رقم المتصل زي سماعات اقل منها مافيش كنسليشن منها للمكالمه السعر مش مناسب مع امكانيتها
"Anker soundcore life u2i bluetooth neckband with 22 h playtime, 10 mm drivers,clear calls , usb-c fast charging, foldable & lightweight build, ipx5 waterproof - black-18 months local warranty",B09K7MM86Z,1.0,"السماعه المفروض عليها ضمان 18شهر
البطاريه باظت بعد 9 شهور
جبت الفاتوره من البائع
ورحت للوكيل
بص بقي، مهما كانت حالة السماعه
ح يخترعلك اي سبب ان كده السماعه بره الضمان
في حالتي انا، علشان كنت مثبت كاوتش الودان بلزق أمير

مال كاوتش الودن بان البطاريه باظت

وشفت ناس تانيه عند الوكيل، سماعتهم مافيهاش اي حاجه تخرج من الضمان

بس برضوا مافيش فايدة، يقولهم سوء استخدام

كنت بتشحنها بشاحن امبيره عالي

وكيل انكر أيدك منه والقبر، مش ح تعرف تاخد منهم ولا حق ولا باطل

و نصيحه كمان، ما تشتريش ضمان إضافي

انا كنت شاريه
ووقت الجد أهو، يقولك الضمان الإضافي ما يشملش البطارية",677,السماعه المفروض عليها ضمان شهر البطاريه باظت بعد شهور جبت الفاتوره من البائع ورحت للوكيل بص بقي مهما كانت حالة السماعه ح يخترعلك اي سبب ان كده السماعه بره الضمان في حالتي انا علشان كنت مثبت كاوتش الودان بلزق أمير مال كاوتش الودن بان البطاريه باظت وشفت ناس تانيه عند الوكيل سماعتهم مافيهاش اي حاجه تخرج من الضمان بس برضوا مافيش فايدة يقولهم سوء استخدام كنت بتشحنها بشاحن امبيره عالي وكيل انكر أيدك منه والقبر مش ح تعرف تاخد منهم ولا حق ولا باطل و نصيحه كمان ما تشتريش ضمان إضافي انا كنت شاريه ووقت الجد أهو يقولك الضمان الإضافي ما يشملش البطارية
"Anker soundcore life u2i bluetooth neckband with 22 h playtime, 10 mm drivers,clear calls , usb-c fast charging, foldable & lightweight build, ipx5 waterproof - black-18 months local warranty",B09K7MM86Z,4.0,العزل بها جيد جدا جدا,677,العزل بها جيد جدا جدا
"Anker soundcore life u2i bluetooth neckband with 22 h playtime, 10 mm drivers,clear calls , usb-c fast charging, foldable & lightweight build, ipx5 waterproof - black-18 months local warranty",B09K7MM86Z,5.0,منتج جيد جدا، [خاصتا في المكالمات] وهذا ما تم الشراء من اجله د، عملي، وقيمة مقابل سعر.,677,منتج جيد جدا خاصتا في المكالمات وهذا ما تم الشراء من اجله د عملي وقيمة مقابل سعر
