Title,ASIN,Stars,Review,Price,clean_review,predicted_sentiment
"Anker soundcore life u2i bluetooth neckband with 22 h playtime, 10 mm drivers,clear calls , usb-c fast charging, foldable & lightweight build, ipx5 waterproof - black-18 months local warranty",B09K7MM86Z,5.0,"المنتج قيم جداً
السماعه صوتها حلو وعالى
جاتلى مشحونه 90 فى المائه
بتفضل مشحونه فى حدود اسبوع",677,المنتج قيم جدا السماعه صوتها حلو وعالى جاتلى مشحونه فى المائه بتفضل مشحونه فى حدود اسبوع,إيجابي
"Anker soundcore life u2i bluetooth neckband with 22 h playtime, 10 mm drivers,clear calls , usb-c fast charging, foldable & lightweight build, ipx5 waterproof - black-18 months local warranty",B09K7MM86Z,4.0,السماعة عملية جداً بشكل خرافي من حيث أهم حاجتين وهما البطارية اللي اقل مايقال عنها جبارة وعوضتني عن كل السماعات اللي جربتها وبتفضل بعد ساعتين ، وتاني حاجة المايك صوته قوي جدا للطرف الآخر ، صوت السماعتين مش أعلى حاجة بالمقارنة مع أنواع تانية ارخص منها لكن بصراحة مع تجربة البطارية طويلة الامد اللي بهلكها طول اليوم وبتخلصش وجودة المايك العالية ف السماعة تستحق سعرها للي بيدور على حاجة عملية,677,السماعة عملية جدا بشكل خرافي من حيث أهم حاجتين وهما البطارية اللي اقل مايقال عنها جبارة وعوضتني عن كل السماعات اللي جربتها وبتفضل بعد ساعتين وتاني حاجة المايك صوته قوي جدا للطرف الآخر صوت السماعتين مش أعلى حاجة بالمقارنة مع أنواع تانية ارخص منها لكن بصراحة مع تجربة البطارية طويلة الامد اللي بهلكها طول اليوم وبتخلصش وجودة المايك العالية ف السماعة تستحق سعرها للي بيدور على حاجة عملية,إيجابي
"Anker soundcore life u2i bluetooth neckband with 22 h playtime, 10 mm drivers,clear calls , usb-c fast charging, foldable & lightweight build, ipx5 waterproof - black-18 months local warranty",B09K7MM86Z,4.0,جميلة بالنسبة لسعرها وصوتها احسن من سماعات تانية,677,جميلة بالنسبة لسعرها وصوتها احسن من سماعات تانية,إيجابي
"Anker soundcore life u2i bluetooth neckband with 22 h playtime, 10 mm drivers,clear calls , usb-c fast charging, foldable & lightweight build, ipx5 waterproof - black-18 months local warranty",B09K7MM86Z,4.0,صوت السماعه مش قد كده بالنسبه لباقي منتجات ساوند كور لكن مقبول,677,صوت السماعه مش قد كده بالنسبه لباقي منتجات ساوند كور لكن مقبول,محايد
"Anker soundcore life u2i bluetooth neckband with 22 h playtime, 10 mm drivers,clear calls , usb-c fast charging, foldable & lightweight build, ipx5 waterproof - black-18 months local warranty",B09K7MM86Z,5.0,"السماعة ممتازة
لكن توقفت تماما عن العمل بعد 3 شهور
المشكله الاساسية فى التوكيل (شركة اتصال)
رفضت صيانة السماعة على الرغم انها لازالت فى الضمان حتى الان وباقى فى الضمان
تاريخ الشراء من اماوزن 2023-05-26 والمفروض الضمان 18 شهر
سبب رفض الوكيل ان جزء من العلبة مفقود وادعى انه خاص بالسيريال وبذلك لايمكن استلامها للصيانة
على الرغم من وجود باركود باسم شركة اتصال على الجزء السليم من العلبة ولم يعترف توكيل اتصال به

ارجو من شركة امازون حلص المشكله او عدم التعامل مع شركة اتصال وكيل منتجات anker & soundcore
دا بخلاف ان شركة امازون مسئوله تمام عن كل هذا .. حيث يتم الشراء باسمها

ولو فى مراجع لشركة امازون بيراجع التقييمات ... يبلغ قسم الشكاوى للاهمية",677,السماعة ممتازة لكن توقفت تماما عن العمل بعد شهور المشكله الاساسية فى التوكيل شركة اتصال رفضت صيانة السماعة على الرغم انها لازالت فى الضمان حتى الان وباقى فى الضمان تاريخ الشراء من اماوزن والمفروض الضمان شهر سبب رفض الوكيل ان جزء من العلبة مفقود وادعى انه خاص بالسيريال وبذلك لايمكن استلامها للصيانة على الرغم من وجود باركود باسم شركة اتصال على الجزء السليم من العلبة ولم يعترف توكيل اتصال به ارجو من شركة امازون حلص المشكله او عدم التعامل مع شركة اتصال وكيل منتجات دا بخلاف ان شركة امازون مسئوله تمام عن كل هذا حيث يتم الشراء باسمها ولو فى مراجع لشركة امازون بيراجع التقييمات يبلغ قسم الشكاوى للاهمية,سلبي
"Anker soundcore life u2i bluetooth neckband with 22 h playtime, 10 mm drivers,clear calls , usb-c fast charging, foldable & lightweight build, ipx5 waterproof - black-18 months local warranty",B09K7MM86Z,4.0,ممتازه في المكالمات لكن في الاوديو سيئة جدا,677,ممتازه في المكالمات لكن في الاوديو سيئة جدا,محايد
"Anker soundcore life u2i bluetooth neckband with 22 h playtime, 10 mm drivers,clear calls , usb-c fast charging, foldable & lightweight build, ipx5 waterproof - black-18 months local warranty",B09K7MM86Z,3.0,لاكن المشكله انها مبتعزلش الاصوات المحيطه اثناء المكالمه,677,لاكن المشكله انها مبتعزلش الاصوات المحيطه اثناء المكالمه,إيجابي
"Anker soundcore life u2i bluetooth neckband with 22 h playtime, 10 mm drivers,clear calls , usb-c fast charging, foldable & lightweight build, ipx5 waterproof - black-18 months local warranty",B09K7MM86Z,3.0,العمر الافتراضي علي الاقل سنه ولم تكمل 6 شهور والصوت اصبح ضعيفا,677,العمر الافتراضي علي الاقل سنه ولم تكمل شهور والصوت اصبح ضعيفا,سلبي
"Anker soundcore life u2i bluetooth neckband with 22 h playtime, 10 mm drivers,clear calls , usb-c fast charging, foldable & lightweight build, ipx5 waterproof - black-18 months local warranty",B09K7MM86Z,4.0,كالعاده المايك ف الفئة السعرية دي مش احسن حاجه لكن كصوت سماعات ف المكالمات او الميديا كويسه جدا والبطارية بتقعد كتير وبتشحن ف وقت قليل,677,كالعاده المايك ف الفئة السعرية دي مش احسن حاجه لكن كصوت سماعات ف المكالمات او الميديا كويسه جدا والبطارية بتقعد كتير وبتشحن ف وقت قليل,إيجابي
"Anker soundcore life u2i bluetooth neckband with 22 h playtime, 10 mm drivers,clear calls , usb-c fast charging, foldable & lightweight build, ipx5 waterproof - black-18 months local warranty",B09K7MM86Z,4.0,جيدة,677,جيدة,إيجابي
"Anker soundcore life u2i bluetooth neckband with 22 h playtime, 10 mm drivers,clear calls , usb-c fast charging, foldable & lightweight build, ipx5 waterproof - black-18 months local warranty",B09K7MM86Z,4.0,صوتها متوازن في المالتي ميديا و المكاالمات مش احسن حاجة لكنها تؤدي الغرض مفيش عزل صوت و بطاريتها متوسطة و في احيانا لاج في الدمج بالبلوتوث لكن في المجمل هترضيك لو مستخدمتش موديلات عالية قبل كدا,677,صوتها متوازن في المالتي ميديا و المكاالمات مش احسن حاجة لكنها تؤدي الغرض مفيش عزل صوت و بطاريتها متوسطة و في احيانا لاج في الدمج بالبلوتوث لكن في المجمل هترضيك لو مستخدمتش موديلات عالية قبل كدا,إيجابي
"Anker soundcore life u2i bluetooth neckband with 22 h playtime, 10 mm drivers,clear calls , usb-c fast charging, foldable & lightweight build, ipx5 waterproof - black-18 months local warranty",B09K7MM86Z,4.0,"أرى أنها افضل اختيار وأكثر عملية من السماعات البلوتوث اللاسلكية ...

لكن عزل الضوضاء بها تقريبا مش موجود ...صوتك واضح للطرف الآخر لكن غالبا سيشكو من الأصوات المحيطة .",677,أرى أنها افضل اختيار وأكثر عملية من السماعات البلوتوث اللاسلكية لكن عزل الضوضاء بها تقريبا مش موجود صوتك واضح للطرف الآخر لكن غالبا سيشكو من الأصوات المحيطة,إيجابي
"Anker soundcore life u2i bluetooth neckband with 22 h playtime, 10 mm drivers,clear calls , usb-c fast charging, foldable & lightweight build, ipx5 waterproof - black-18 months local warranty",B09K7MM86Z,3.0,كان عندي اورايموو فيها فيبريشن مش موجوده دلوقتي بس افضل كتير من دي كصوت وخامات وتصميم. لكن دي تحس انه منتج رخيص,677,كان عندي اورايموو فيها فيبريشن مش موجوده دلوقتي بس افضل كتير من دي كصوت وخامات وتصميم لكن دي تحس انه منتج رخيص,محايد
"Anker soundcore life u2i bluetooth neckband with 22 h playtime, 10 mm drivers,clear calls , usb-c fast charging, foldable & lightweight build, ipx5 waterproof - black-18 months local warranty",B09K7MM86Z,4.0,الصوت جميل وواضح والبطاريه جيده لكن مش بيعمل pus لما بشبك الماجناتيك,677,الصوت جميل وواضح والبطاريه جيده لكن مش بيعمل لما بشبك الماجناتيك,إيجابي
"Anker soundcore life u2i bluetooth neckband with 22 h playtime, 10 mm drivers,clear calls , usb-c fast charging, foldable & lightweight build, ipx5 waterproof - black-18 months local warranty",B09K7MM86Z,3.0,خاماتها جيده ولكن لا تتصل بسماعتين في وقت واحد ولكن غير عازله للضوضاء واحدي السماعتين تلفت ولكن التوكيل أعادها كما كانت,677,خاماتها جيده ولكن لا تتصل بسماعتين في وقت واحد ولكن غير عازله للضوضاء واحدي السماعتين تلفت ولكن التوكيل أعادها كما كانت,محايد
"Anker soundcore life u2i bluetooth neckband with 22 h playtime, 10 mm drivers,clear calls , usb-c fast charging, foldable & lightweight build, ipx5 waterproof - black-18 months local warranty",B09K7MM86Z,5.0,ممتازه جدا و عمليه,677,ممتازه جدا و عمليه,إيجابي
"Anker soundcore life u2i bluetooth neckband with 22 h playtime, 10 mm drivers,clear calls , usb-c fast charging, foldable & lightweight build, ipx5 waterproof - black-18 months local warranty",B09K7MM86Z,2.0,جودة سئ جدا بعد ال ١٤ يوم وقفت خالص لا انصح بالشراء,677,جودة سئ جدا بعد ال يوم وقفت خالص لا انصح بالشراء,سلبي
"Anker soundcore life u2i bluetooth neckband with 22 h playtime, 10 mm drivers,clear calls , usb-c fast charging, foldable & lightweight build, ipx5 waterproof - black-18 months local warranty",B09K7MM86Z,5.0,السماعة الكوالتي بتاعتها جميلة جدا ، الصوت كويس بس مش أعلي حاجة يعني ، الشحن بيقعد كتير جدا يعني بقالي حوااي ٣ أيام مشحنتهاش غير شحنة واحدة بس طبعا مش استخدام مستمر بس ك مجمل السماعة كويسة جدا أنصح بشرائها,677,السماعة الكوالتي بتاعتها جميلة جدا الصوت كويس بس مش أعلي حاجة يعني الشحن بيقعد كتير جدا يعني بقالي حوااي أيام مشحنتهاش غير شحنة واحدة بس طبعا مش استخدام مستمر بس ك مجمل السماعة كويسة جدا أنصح بشرائها,إيجابي
"Anker soundcore life u2i bluetooth neckband with 22 h playtime, 10 mm drivers,clear calls , usb-c fast charging, foldable & lightweight build, ipx5 waterproof - black-18 months local warranty",B09K7MM86Z,5.0,جودة صوت ممتازة و عزل أكثر من رائع,677,جودة صوت ممتازة و عزل أكثر من رائع,إيجابي
"Anker soundcore life u2i bluetooth neckband with 22 h playtime, 10 mm drivers,clear calls , usb-c fast charging, foldable & lightweight build, ipx5 waterproof - black-18 months local warranty",B09K7MM86Z,5.0,حلوة جدا,677,حلوة جدا,إيجابي
"Anker soundcore life u2i bluetooth neckband with 22 h playtime, 10 mm drivers,clear calls , usb-c fast charging, foldable & lightweight build, ipx5 waterproof - black-18 months local warranty",B09K7MM86Z,1.0,"للأسف، تجربتي مع هذه السماعة لم تكن جيدة. هناك تأخير ملحوظ في الصوت أثناء لعب PUBG، مما أثر بشكل كبير على تجربة اللعب. بالإضافة إلى ذلك، هناك مشكلات في التغليف؛ العلبة تفتقر إلى جودة الطباعة في الألوان، ولا تحمل العلامة المائية المميزة. مقارنة بسماعة مشابهة اشتريتها سابقًا من نفس النوع، لاحظت فرقًا واضحًا؛ الطباعة والصبغة على العلبة الحالية أقل جودة.

أيضًا، الكتالوج المرفق مختلف؛ السماعة السابقة جاءت بكتالوجين ملونين (أبيض وأزرق بنفس ألوان شعار شركة Soundcore)، بينما هذه السماعة جاءت بكتالوج واحد فقط بالأبيض والأسود. كل هذه التفاصيل تجعلني أشعر بأن المنتج قد لا يكون بنفس مستوى الأصالة والجودة التي كنت أتوقعها، وأفكر جديًا في إرجاعه.",677,للأسف تجربتي مع هذه السماعة لم تكن جيدة هناك تأخير ملحوظ في الصوت أثناء لعب مما أثر بشكل كبير على تجربة اللعب بالإضافة إلى ذلك هناك مشكلات في التغليف العلبة تفتقر إلى جودة الطباعة في الألوان ولا تحمل العلامة المائية المميزة مقارنة بسماعة مشابهة اشتريتها سابقا من نفس النوع لاحظت فرقا واضحا الطباعة والصبغة على العلبة الحالية أقل جودة أيضا الكتالوج المرفق مختلف السماعة السابقة جاءت بكتالوجين ملونين أبيض وأزرق بنفس ألوان شعار شركة بينما هذه السماعة جاءت بكتالوج واحد فقط بالأبيض والأسود كل هذه التفاصيل تجعلني أشعر بأن المنتج قد لا يكون بنفس مستوى الأصالة والجودة التي كنت أتوقعها وأفكر جديا في إرجاعه,سلبي
"Anker soundcore life u2i bluetooth neckband with 22 h playtime, 10 mm drivers,clear calls , usb-c fast charging, foldable & lightweight build, ipx5 waterproof - black-18 months local warranty",B09K7MM86Z,4.0,"مانع للضوضاء
و فى الشارع بشكل كبير جدا
والشحن بيقعد اكتر من يوم وصوتها ماشاء الله والله اكبر حلو",677,مانع للضوضاء و فى الشارع بشكل كبير جدا والشحن بيقعد اكتر من يوم وصوتها ماشاء الله والله اكبر حلو,إيجابي
"Anker soundcore life u2i bluetooth neckband with 22 h playtime, 10 mm drivers,clear calls , usb-c fast charging, foldable & lightweight build, ipx5 waterproof - black-18 months local warranty",B09K7MM86Z,4.0,خامة كويسة,677,خامة كويسة,إيجابي
"Anker soundcore life u2i bluetooth neckband with 22 h playtime, 10 mm drivers,clear calls , usb-c fast charging, foldable & lightweight build, ipx5 waterproof - black-18 months local warranty",B09K7MM86Z,4.0,"بس السماعه امكانيات ع قدها
يعني مافيش فيها انك تقلب الاغاني منها
مافيش نطق رقم المتصل زي سماعات اقل منها
مافيش كنسليشن منها للمكالمه
السعر مش مناسب مع امكانيتها",677,بس السماعه امكانيات ع قدها يعني مافيش فيها انك تقلب الاغاني منها مافيش نطق رقم المتصل زي سماعات اقل منها مافيش كنسليشن منها للمكالمه السعر مش مناسب مع امكانيتها,محايد
"Anker soundcore life u2i bluetooth neckband with 22 h playtime, 10 mm drivers,clear calls , usb-c fast charging, foldable & lightweight build, ipx5 waterproof - black-18 months local warranty",B09K7MM86Z,1.0,"السماعه المفروض عليها ضمان 18شهر
البطاريه باظت بعد 9 شهور
جبت الفاتوره من البائع
ورحت للوكيل
بص بقي، مهما كانت حالة السماعه
ح يخترعلك اي سبب ان كده السماعه بره الضمان
في حالتي انا، علشان كنت مثبت كاوتش الودان بلزق أمير

مال كاوتش الودن بان البطاريه باظت

وشفت ناس تانيه عند الوكيل، سماعتهم مافيهاش اي حاجه تخرج من الضمان

بس برضوا مافيش فايدة، يقولهم سوء استخدام

كنت بتشحنها بشاحن امبيره عالي

وكيل انكر أيدك منه والقبر، مش ح تعرف تاخد منهم ولا حق ولا باطل

و نصيحه كمان، ما تشتريش ضمان إضافي

انا كنت شاريه
ووقت الجد أهو، يقولك الضمان الإضافي ما يشملش البطارية",677,السماعه المفروض عليها ضمان شهر البطاريه باظت بعد شهور جبت الفاتوره من البائع ورحت للوكيل بص بقي مهما كانت حالة السماعه ح يخترعلك اي سبب ان كده السماعه بره الضمان في حالتي انا علشان كنت مثبت كاوتش الودان بلزق أمير مال كاوتش الودن بان البطاريه باظت وشفت ناس تانيه عند الوكيل سماعتهم مافيهاش اي حاجه تخرج من الضمان بس برضوا مافيش فايدة يقولهم سوء استخدام كنت بتشحنها بشاحن امبيره عالي وكيل انكر أيدك منه والقبر مش ح تعرف تاخد منهم ولا حق ولا باطل و نصيحه كمان ما تشتريش ضمان إضافي انا كنت شاريه ووقت الجد أهو يقولك الضمان الإضافي ما يشملش البطارية,سلبي
"Anker soundcore life u2i bluetooth neckband with 22 h playtime, 10 mm drivers,clear calls , usb-c fast charging, foldable & lightweight build, ipx5 waterproof - black-18 months local warranty",B09K7MM86Z,4.0,العزل بها جيد جدا جدا,677,العزل بها جيد جدا جدا,إيجابي
"Anker soundcore life u2i bluetooth neckband with 22 h playtime, 10 mm drivers,clear calls , usb-c fast charging, foldable & lightweight build, ipx5 waterproof - black-18 months local warranty",B09K7MM86Z,5.0,منتج جيد جدا، [خاصتا في المكالمات] وهذا ما تم الشراء من اجله د، عملي، وقيمة مقابل سعر.,677,منتج جيد جدا خاصتا في المكالمات وهذا ما تم الشراء من اجله د عملي وقيمة مقابل سعر,إيجابي
"Anker soundcore life u2i bluetooth neckband with 22 h playtime, 10 mm drivers,clear calls , usb-c fast charging, foldable & lightweight build, ipx5 waterproof - black-18 months local warranty",B09K7MM86Z,5.0,ممتازة فى المكالمات سواء السماعة او الميكروفون . لكن سماع المقاطع اعطيها ٤ من ٥ لأنها ليست مجسمة . وأهم شئ هو قوة الضمان لشركة اتصال . حيث حدثت مشكلة بالسماعة بعد ٧ شهور . فقامت الشركة باستبدال السماعة. مع العلم لابد من توفر الكرتونة بكل مشتملاتها.,677,ممتازة فى المكالمات سواء السماعة او الميكروفون لكن سماع المقاطع اعطيها من لأنها ليست مجسمة وأهم شئ هو قوة الضمان لشركة اتصال حيث حدثت مشكلة بالسماعة بعد شهور فقامت الشركة باستبدال السماعة مع العلم لابد من توفر الكرتونة بكل مشتملاتها,محايد
"Anker soundcore life u2i bluetooth neckband with 22 h playtime, 10 mm drivers,clear calls , usb-c fast charging, foldable & lightweight build, ipx5 waterproof - black-18 months local warranty",B09K7MM86Z,5.0,ممتازة جدا وصوت عالي جدا وعازل ضوضاء المنتج كما في الوصف واكثر,677,ممتازة جدا وصوت عالي جدا وعازل ضوضاء المنتج كما في الوصف واكثر,إيجابي
"Anker soundcore life u2i bluetooth neckband with 22 h playtime, 10 mm drivers,clear calls , usb-c fast charging, foldable & lightweight build, ipx5 waterproof - black-18 months local warranty",B09K7MM86Z,3.0,"اولا السماعه ممتازه جدا كأستقبال - صوت نقي جدا
ثانيا السماعه ممتازه في الاماكن المغلقه حيث لا يوجد صوت محيطي او ضوضاء اثناء الاتصال و يسمع الطرف الاخر الصوت بنقاء عالي
ما يعيب السماعه و هو عيب خطير انه لا يوجد بها noise cancelation
وهو مايجعل الاتصال في الخارج سئ جدا لان الطرف الاخر من المكالمه بيسمه كل شئ حواليك تقريبا بصوت عالي ماعدا صوتك",677,اولا السماعه ممتازه جدا كأستقبال صوت نقي جدا ثانيا السماعه ممتازه في الاماكن المغلقه حيث لا يوجد صوت محيطي او ضوضاء اثناء الاتصال و يسمع الطرف الاخر الصوت بنقاء عالي ما يعيب السماعه و هو عيب خطير انه لا يوجد بها وهو مايجعل الاتصال في الخارج سئ جدا لان الطرف الاخر من المكالمه بيسمه كل شئ حواليك تقريبا بصوت عالي ماعدا صوتك,إيجابي
"Anker soundcore life u2i bluetooth neckband with 22 h playtime, 10 mm drivers,clear calls , usb-c fast charging, foldable & lightweight build, ipx5 waterproof - black-18 months local warranty",B09K7MM86Z,4.0,"نقاء صوت عالي ولكن لايمكن الاتصال الا بجهاز واحد في نفس الوقت بالاضافة إن عمر البطاريه المكتوب مبالغ فيه يمكن التحدث أو استخدام السماعه لمدة 15 ساعه فقط وليس 24 ساعه كما هو مكتوب عليها بالاضافة لوقت الشحن حوالي ساعتين
أما كسماعه وجودة الخامات والصوت علي ونقي",677,نقاء صوت عالي ولكن لايمكن الاتصال الا بجهاز واحد في نفس الوقت بالاضافة إن عمر البطاريه المكتوب مبالغ فيه يمكن التحدث أو استخدام السماعه لمدة ساعه فقط وليس ساعه كما هو مكتوب عليها بالاضافة لوقت الشحن حوالي ساعتين أما كسماعه وجودة الخامات والصوت علي ونقي,محايد
"Anker soundcore life u2i bluetooth neckband with 22 h playtime, 10 mm drivers,clear calls , usb-c fast charging, foldable & lightweight build, ipx5 waterproof - black-18 months local warranty",B09K7MM86Z,1.0,مكملتش ٣ شهور وباظت والبطاريه فصلت,677,مكملتش شهور وباظت والبطاريه فصلت,سلبي
"Anker soundcore life u2i bluetooth neckband with 22 h playtime, 10 mm drivers,clear calls , usb-c fast charging, foldable & lightweight build, ipx5 waterproof - black-18 months local warranty",B09K7MM86Z,1.0,للاسف انا مشتريها بقالي شهرين و من يوم ما اشترتها و للاسف و انا سايق بتقطع اتصال بلتوث مع التليفون و حاليا الطوق او ما بيتحرك السماعه بتفصل بور خالص و بحاول اشوف وكيل و كان الوكيل شركه (اتصال) بيقولو امازون توكيلها دولي مش عندنا,677,للاسف انا مشتريها بقالي شهرين و من يوم ما اشترتها و للاسف و انا سايق بتقطع اتصال بلتوث مع التليفون و حاليا الطوق او ما بيتحرك السماعه بتفصل بور خالص و بحاول اشوف وكيل و كان الوكيل شركه اتصال بيقولو امازون توكيلها دولي مش عندنا,سلبي
"Anker soundcore life u2i bluetooth neckband with 22 h playtime, 10 mm drivers,clear calls , usb-c fast charging, foldable & lightweight build, ipx5 waterproof - black-18 months local warranty",B09K7MM86Z,1.0,السماعه سيئه جدا بها مشكله فى البلوتوث,677,السماعه سيئه جدا بها مشكله فى البلوتوث,سلبي
"Anker soundcore life u2i bluetooth neckband with 22 h playtime, 10 mm drivers,clear calls , usb-c fast charging, foldable & lightweight build, ipx5 waterproof - black-18 months local warranty",B09K7MM86Z,2.0,السماعة صوتها ممتاز جدا في الاستقبال ولكن في الارسال سئ جدا وندمت على شرائها وضياع فلوسي لا أنصح أحد بشرائها,677,السماعة صوتها ممتاز جدا في الاستقبال ولكن في الارسال سئ جدا وندمت على شرائها وضياع فلوسي لا أنصح أحد بشرائها,محايد
"Anker soundcore life u2i bluetooth neckband with 22 h playtime, 10 mm drivers,clear calls , usb-c fast charging, foldable & lightweight build, ipx5 waterproof - black-18 months local warranty",B09K7MM86Z,5.0,"أنا اشتريت هذه السماعة منذ أكثر من شهرين و بعد ما جربتها يوم لقيت صوتها في المكالمات رائع و المايك فوق الممتاز و البطارية أكثر من رائعة و في الأغاني جيدة جدا.. و لكن عانيت ما هو مكتوب في بعض المراجعات من امقطاع مستمر و فصل مع الميديا بينما تعمل في المكالمات فركنتها و لم أشأ أن أرجعها لأني حسيت أنها ممتازة باستثناء موضوع عدم ثبات الاتصال بالموبايل. شاء الله أن أغير نوع الموبايل فقلت أرجع أجربها على الموبايل الجديد ففوجئت أن اتصالها بالموبايل ثابت طوال اليوم بالاضافة الى مميزاتها الرائعة التي ذكرتها سابقا.
لذا ستجدون في المراجعات من هو معجب بمميزاتها و من يشتكي من عدم ثبات اتصالها مع الموبايل. لا أعلم ما هي مشكلتها مع بعض أنواع الموبايلات و لكنها رائعة كسماعة مقارنة بسماعات سامسونج و سوني استخدمهما بالاضافة اليها.",677,أنا اشتريت هذه السماعة منذ أكثر من شهرين و بعد ما جربتها يوم لقيت صوتها في المكالمات رائع و المايك فوق الممتاز و البطارية أكثر من رائعة و في الأغاني جيدة جدا و لكن عانيت ما هو مكتوب في بعض المراجعات من امقطاع مستمر و فصل مع الميديا بينما تعمل في المكالمات فركنتها و لم أشأ أن أرجعها لأني حسيت أنها ممتازة باستثناء موضوع عدم ثبات الاتصال بالموبايل شاء الله أن أغير نوع الموبايل فقلت أرجع أجربها على الموبايل الجديد ففوجئت أن اتصالها بالموبايل ثابت طوال اليوم بالاضافة الى مميزاتها الرائعة التي ذكرتها سابقا لذا ستجدون في المراجعات من هو معجب بمميزاتها و من يشتكي من عدم ثبات اتصالها مع الموبايل لا أعلم ما هي مشكلتها مع بعض أنواع الموبايلات و لكنها رائعة كسماعة مقارنة بسماعات سامسونج و سوني استخدمهما بالاضافة اليها,إيجابي
"Anker soundcore life u2i bluetooth neckband with 22 h playtime, 10 mm drivers,clear calls , usb-c fast charging, foldable & lightweight build, ipx5 waterproof - black-18 months local warranty",B09K7MM86Z,5.0,انها اصليه,677,انها اصليه,إيجابي
"Anker soundcore life u2i bluetooth neckband with 22 h playtime, 10 mm drivers,clear calls , usb-c fast charging, foldable & lightweight build, ipx5 waterproof - black-18 months local warranty",B09K7MM86Z,5.0,صوتها حلو بس مشكلتها انها مش زي هواوي مش بتفصل لوحدها لازم تقفل البلتوث,677,صوتها حلو بس مشكلتها انها مش زي هواوي مش بتفصل لوحدها لازم تقفل البلتوث,محايد
"Anker soundcore life u2i bluetooth neckband with 22 h playtime, 10 mm drivers,clear calls , usb-c fast charging, foldable & lightweight build, ipx5 waterproof - black-18 months local warranty",B09K7MM86Z,4.0,تم الاستلام خلال ٣ أيام ، خدمة توصيل محترمه ، المنتج جيد جدا بشكل مرضي في صوت المزيكا ، جيد في المكالمات ، بطارية بتقعد حوالي ٢٠ ساعة متوصله بالموبايل من غير شحن ، لكن فيه تأخير ملحوظ في الالعاب للأسف,677,تم الاستلام خلال أيام خدمة توصيل محترمه المنتج جيد جدا بشكل مرضي في صوت المزيكا جيد في المكالمات بطارية بتقعد حوالي ساعة متوصله بالموبايل من غير شحن لكن فيه تأخير ملحوظ في الالعاب للأسف,إيجابي
"Anker soundcore life u2i bluetooth neckband with 22 h playtime, 10 mm drivers,clear calls , usb-c fast charging, foldable & lightweight build, ipx5 waterproof - black-18 months local warranty",B09K7MM86Z,5.0,حلوة الصوت حلو وواضح وشحن سهل,677,حلوة الصوت حلو وواضح وشحن سهل,إيجابي
"Anker soundcore life u2i bluetooth neckband with 22 h playtime, 10 mm drivers,clear calls , usb-c fast charging, foldable & lightweight build, ipx5 waterproof - black-18 months local warranty",B09K7MM86Z,1.0,"انا جربتها بناءا ع المميزات والريفيوهات ال اتقالت بس حظي جه ف سماعة الفردة بتاعها بايظة والصوت واطي واعلي حاجة بردو واطي بس امازون مشكورا رجعها والفلوس رجعتلي
يا ريت الاوردر المرادي يبقي سليم اتمني تكون سماعة كويسة ومظبوطة ومرجعهاش",677,انا جربتها بناءا ع المميزات والريفيوهات ال اتقالت بس حظي جه ف سماعة الفردة بتاعها بايظة والصوت واطي واعلي حاجة بردو واطي بس امازون مشكورا رجعها والفلوس رجعتلي يا ريت الاوردر المرادي يبقي سليم اتمني تكون سماعة كويسة ومظبوطة ومرجعهاش,سلبي
"Anker soundcore life u2i bluetooth neckband with 22 h playtime, 10 mm drivers,clear calls , usb-c fast charging, foldable & lightweight build, ipx5 waterproof - black-18 months local warranty",B09K7MM86Z,2.0,سماعه إمكانياتها كويسه وجودتها عاليه لكن للاسف الصوت ضعف جدا بعد كام شهر من الاستخدام واتكررت المشكله في اكتر من سماعه من نفس النوع,677,سماعه إمكانياتها كويسه وجودتها عاليه لكن للاسف الصوت ضعف جدا بعد كام شهر من الاستخدام واتكررت المشكله في اكتر من سماعه من نفس النوع,سلبي
"Anker soundcore life u2i bluetooth neckband with 22 h playtime, 10 mm drivers,clear calls , usb-c fast charging, foldable & lightweight build, ipx5 waterproof - black-18 months local warranty",B09K7MM86Z,4.0,توصيل في المعاد .. تغليف محترم .. أداء السماعة ممتاز .. مع اول استخدام لي .. فانا استخدمها في سماع القرءان الدروس والبودكاست عموما .. استخير ربنا واشتري وانت مطمن .. شكرا فريق امازون.,677,توصيل في المعاد تغليف محترم أداء السماعة ممتاز مع اول استخدام لي فانا استخدمها في سماع القرءان الدروس والبودكاست عموما استخير ربنا واشتري وانت مطمن شكرا فريق امازون,إيجابي
"Samsung Galaxy Buds3 Pro, Wireless Bluetooth Earbuds with Adaptive: Noise Control, Hi-Fi Sound, 360 Audio-Silver - 1 Year Local Warranty",B0D8LHSKTX,1.0,"الناحية الشمال من السماعة مش شغالة والضمان اللي طالعة بيه مش شغال في مصر وحتي صيانة سامسونج المعتمدين مش قادرين يصلحوا السماعة!!
لكن السماعة جميلة وانا اسف علي النجمة الواحدة","5,949",الناحية الشمال من السماعة مش شغالة والضمان اللي طالعة بيه مش شغال في مصر وحتي صيانة سامسونج المعتمدين مش قادرين يصلحوا السماعة لكن السماعة جميلة وانا اسف علي النجمة الواحدة,محايد
"Samsung Galaxy Buds3 Pro, Wireless Bluetooth Earbuds with Adaptive: Noise Control, Hi-Fi Sound, 360 Audio-Silver - 1 Year Local Warranty",B0D8LHSKTX,5.0,زي الفل,"5,949",زي الفل,إيجابي
